k,num_removed_kmers,candidate_paper_title,candidate_dblp_id,citeseer_id,cluster_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
7,5000,Use of Methodological Diversity to Improve Neural Network Generalisation,journals/nca/YatesP96,10.1.1.50.1547,450155,"(34, '-', 12)",97693.01523971558,Match,0.009892702102661133,0.007152557373046875,0.017444849014282227,0.4,0.85
7,5000,Simulation of Quantification Abilities Using a Modular Neural Network Approach,journals/nca/AhmadB01,10.1.1.51.6251,3383171,"(32, '-', 10)",97693.01523971558,Match,0.007571697235107422,0.0058002471923828125,0.01364278793334961,0.4,0.85
7,5000,Using Growing RBF-Nets in Rubber Industry Process Control,journals/nca/PietruschkaB99,10.1.1.58.3409,8910769,"(42, '-', 33)",97693.01523971558,Match,0.00836944580078125,0.006757020950317383,0.015441417694091797,0.4,0.85
7,5000,Neuro-Resistive Grid Approach to Trainable Controllers: A Pole Balancing Example,journals/nca/BapiDB97,10.1.1.32.9920,2620648,"(58, '-', 9)",97693.01523971558,Match,0.01035618782043457,0.008041858673095703,0.018787145614624023,0.4,0.85
7,5000,ORIGINAL ARTICLE Dynamic selection approaches for multiple classifier systems,journals/nca/CavalinSS13,10.1.1.352.5276,23294148,"(28, '-', 12)",97693.01523971558,Match,0.008772611618041992,0.004975080490112305,0.01405954360961914,0.4,0.85
7,5000,Reasonable” support to knowledge sharing through schema analysis and articulation,journals/nca/CompatangeloM03,10.1.1.132.403,3548549,"(45, '-', 9)",97693.01523971558,Match,0.005650520324707031,0.004204988479614258,0.010063648223876953,0.4,0.85
7,5000,ORIGINAL ARTICLE Adaptive fuzzy control for field-oriented induction motor drives,journals/nca/Rigatos12,10.1.1.269.6453,15542378,"(45, '-', 16)",97693.01523971558,Match,0.007606029510498047,0.006087064743041992,0.013993263244628906,0.4,0.85
7,5000,Quantifying Structural Time Varying Changes In Helical Data,journals/nca/Singh01,10.1.1.31.3906,2539636,"(32, '-', 12)",97693.01523971558,Match,0.010441064834594727,0.007749319076538086,0.01857900619506836,0.4,0.85
7,5000,Simultaneous recurrent neural network trained with non-recurrent Backpropagation algorithm for static optimisation,journals/nca/SerpenX03,10.1.1.120.256,5964679,"(75, '-', 18)",97693.01523971558,Match,0.01801466941833496,0.009358644485473633,0.0278470516204834,0.4,0.85
7,5000,EANN 2009 New aspects of the elastic net algorithm for cluster analysis,journals/nca/LevanoN11,10.1.1.289.1533,18385446,"(32, '-', 10)",97693.01523971558,Match,0.00571894645690918,0.005063056945800781,0.011034011840820312,0.4,0.85
7,5000,Kernel PCA for Feature Extraction and De-Noising in Non-linear Regression,journals/nca/RosipalGTC01,10.1.1.32.5351,2617329,"(38, '-', 38)",97693.01523971558,Match,0.006891012191772461,0.0058689117431640625,0.013033866882324219,0.4,0.85
7,5000,Bayesian Regression Filters and the Issue of Priors,journals/nca/ZhuR96,10.1.1.55.842,1603846,"(29, '-', 9)",97693.01523971558,Match,0.00572657585144043,0.005304813385009766,0.011275529861450195,0.4,0.85
7,5000,Data mining using rule extraction from Kohonen self-organising maps,journals/nca/MaloneMWB06,10.1.1.65.4134,3914346,"(47, '-', 16)",97693.01523971558,Match,0.005444765090942383,0.0037145614624023438,0.00933980941772461,0.4,0.85
7,5000,Learning Fuzzy Rules from Data,journals/nca/Finn99,10.1.1.51.8396,830268,"(18, '-', 13)",97693.01523971558,Match,0.0038077831268310547,0.003102540969848633,0.007055997848510742,0.4,0.85
7,5000,A comparison of binless spike train measures,journals/nca/PaivaPP10,10.1.1.167.5345,10651928,"(27, '-', 8)",97693.01523971558,Match,0.0026912689208984375,0.002401113510131836,0.005214214324951172,0.4,0.85
7,5000,Using evolution to improve neural network learning: pitfalls and solutions,journals/nca/Bullinaria07,10.1.1.299.1115,3790780,"(49, '-', 14)",97693.01523971558,Match,0.009589195251464844,0.006956815719604492,0.016872644424438477,0.4,0.85
7,5000,Guest editorial,journals/nca/DracopoulosR98,10.1.1.120.949,6405074,"(7, '-', 7)",97693.01523971558,Match,0.0008933544158935547,0.0006909370422363281,0.0016279220581054688,0.4,0.85
7,5000,Face localization in the neural abstraction pyramid,journals/nca/Behnke05,10.1.1.84.1896,437769,"(27, '-', 10)",97693.01523971558,Match,0.009080648422241211,0.006609678268432617,0.016008853912353516,0.4,0.85
7,5000,Fuzzy soft rings and fuzzy soft ideals,journals/nca/InanO13,10.1.1.419.5833,15077274,"(40, '-', 10)",97693.01523971558,Match,0.0033261775970458984,0.0020203590393066406,0.005475282669067383,0.4,0.85
7,5000,A Comparison of State-of-the-Art Classification Techniques with Application to Cytogenetics,journals/nca/LernerL01,10.1.1.21.1230,355522,"(38, '-', 38)",97693.01523971558,Match,0.008364677429199219,0.006035327911376953,0.014684438705444336,0.4,0.85
7,5000,Diverse Neural Net Solutions to a Fault Diagnosis Problem,journals/nca/SharkeySC96,10.1.1.28.790,8362247,"(32, '-', 11)",97693.01523971558,Match,0.005208492279052734,0.004977226257324219,0.010414838790893555,0.4,0.85
7,5000,Feed-Forward Neural Networks and Topographic Mappings for Exploratory Data Analysis,journals/nca/LoweT96,10.1.1.35.4323,208809,"(51, '-', 17)",97693.01523971558,Match,0.012858152389526367,0.008948326110839844,0.022251129150390625,0.4,0.85
