k,num_removed_kmers,candidate_paper_title,candidate_dblp_id,citeseer_id,cluster_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
7,5000,The Business Case for an Information Security Policy,reference/crc/Sherizen07,10.1.1.198.5182,12555133,"(15, '-', 12)",95306.41631793976,Match,0.006360769271850586,0.003194570541381836,0.009768009185791016,0.4,0.85
7,5000,1 String Searching,reference/crc/EhrenfeuchtM04,10.1.1.114.4178,5943929,"(8, '-', 9)",95306.41631793976,Match,0.003031492233276367,0.0011639595031738281,0.004282474517822266,0.4,0.85
7,5000,Splay Trees,reference/crc/Saxena04,10.1.1.25.1125,8470883,"(5, '-', 5)",95306.41631793976,Match,0.00015783309936523438,6.937980651855469e-05,0.00023484230041503906,0.4,0.85
7,5000,Drawing Trees,reference/crc/Leipert04,10.1.1.43.9234,1469093,"(7, '-', 7)",95306.41631793976,Match,0.0015079975128173828,0.0008094310760498047,0.002374410629272461,0.4,0.85
7,5000,1 Providing a Green Framework for Cloud Data Centers 3,reference/crc/YoungeLWF12,10.1.1.300.7106,19587165,"(33, '-', 11)",95306.41631793976,Match,0.007433652877807617,0.006214141845703125,0.013952493667602539,0.4,0.85
7,5000,Spine and Radial Drawings,reference/crc/GiacomoDL13,10.1.1.384.5542,25620565,"(18, '-', 10)",95306.41631793976,Match,0.004139900207519531,0.0027675628662109375,0.0070765018463134766,0.4,0.85
7,5000,Naming and Discovery in Mobile Systems,reference/crc/ChenMK06,10.1.1.367.6274,24543970,"(18, '-', 12)",95306.41631793976,Match,0.007639646530151367,0.004664182662963867,0.012586832046508789,0.4,0.85
7,5000,Ant Colony Optimization,reference/crc/DorigoS07,10.1.1.10.7560,193174,"(10, '-', 10)",95306.41631793976,Match,0.0015704631805419922,0.0007970333099365234,0.0024297237396240234,0.4,0.85
7,5000,Application-Tailored Databases for Real-Time Systems,reference/crc/HanssonT07,10.1.1.111.1708,5677256,"(25, '-', 10)",95306.41631793976,Match,0.00864720344543457,0.005608797073364258,0.014562606811523438,0.4,0.85
7,5000,Distributed Channel Access Scheduling for Ad Hoc Networks,reference/crc/BaoG05,10.1.1.5.6115,3320022,"(26, '-', 21)",95306.41631793976,Match,0.008792638778686523,0.00473785400390625,0.013820409774780273,0.4,0.85
7,5000,Graph Markup Language (GraphML),reference/crc/BrandesELP13,10.1.1.90.2992,14475107,"(21, '-', 9)",95306.41631793976,Match,0.0006983280181884766,0.00022935867309570312,0.0009503364562988281,0.4,0.85
7,5000,Cost-Efficient Multicast Routing in Ad Hoc and Sensor Networks,reference/crc/StojmenovicR07,10.1.1.93.6275,5248167,"(31, '-', 15)",95306.41631793976,Match,0.008361339569091797,0.00548100471496582,0.01414346694946289,0.4,0.85
7,5000,Abstract — Adaptive Educational Hypermedia Systems,reference/mm/X06a,10.1.1.218.866,13637043,"(22, '-', 22)",95306.41631793976,Match,0.006217479705810547,0.004027366638183594,0.010483741760253906,0.4,0.85
7,5000, Three-Dimensional Face Recognition,reference/mm/MpiperisMS08a,10.1.1.118.3569,734138,"(10, '-', 10)",95306.41631793976,Match,0.004679441452026367,0.002563953399658203,0.007401227951049805,0.4,0.85
7,5000,Image Inpainting,reference/mm/X08ea,10.1.1.107.8630,43989,"(10, '-', 10)",95306.41631793976,Match,0.00047087669372558594,0.00012731552124023438,0.0006148815155029297,0.4,0.85
7,5000,Multimedia Authoring,reference/mm/Sharda08,10.1.1.107.9940,1092525,"(8, '-', 8)",95306.41631793976,Match,0.0017092227935791016,0.0010066032409667969,0.0027861595153808594,0.4,0.85
7,5000,Sharable Content Object Reference Model (SCORM,reference/mm/X06eq,10.1.1.197.1212,12443003,"(28, '-', 29)",95306.41631793976,Match,0.007478475570678711,0.004903554916381836,0.012665510177612305,0.4,0.85
7,5000,Image Inpainting,reference/mm/X06bq,10.1.1.107.8630,43989,"(10, '-', 10)",95306.41631793976,Match,0.00047779083251953125,0.00013637542724609375,0.0006303787231445312,0.4,0.85
7,5000,Compressed Progressive Meshes,reference/mm/X08ao,10.1.1.33.8243,137284,"(15, '-', 15)",95306.41631793976,Match,0.005967378616333008,0.0040209293365478516,0.010226964950561523,0.4,0.85
7,5000,Abstract — Adaptive Educational Hypermedia Systems,reference/mm/X08b,10.1.1.218.866,13637043,"(22, '-', 22)",95306.41631793976,Match,0.006236076354980469,0.004147768020629883,0.010622024536132812,0.4,0.85
7,5000,Experiential Media Systems,reference/mm/SundaramR06,10.1.1.131.3205,9620609,"(15, '-', 8)",95306.41631793976,Match,0.003946065902709961,0.002753734588623047,0.0068645477294921875,0.4,0.85
7,5000,Sharable Content Object Reference Model (SCORM,reference/mm/X08ju,10.1.1.197.1212,12443003,"(28, '-', 29)",95306.41631793976,Match,0.007520437240600586,0.00515437126159668,0.012962818145751953,0.4,0.85
7,5000,Compressed Progressive Meshes,reference/mm/X06t,10.1.1.33.8243,137284,"(15, '-', 15)",95306.41631793976,Match,0.0059642791748046875,0.003771543502807617,0.009979963302612305,0.4,0.85
7,5000,Cascading Style Sheets,reference/mm/X08x,10.1.1.212.5728,13392106,"(16, '-', 16)",95306.41631793976,Match,0.0011568069458007812,0.0006158351898193359,0.0018191337585449219,0.4,0.85
7,5000,Experiential Media Systems,reference/mm/SundaramR08,10.1.1.131.3205,9620609,"(15, '-', 8)",95306.41631793976,Match,0.004019021987915039,0.0026140213012695312,0.006798505783081055,0.4,0.85
7,5000,Multimedia Authoring,reference/mm/Sharda06,10.1.1.107.9940,1092525,"(8, '-', 8)",95306.41631793976,Match,0.0016903877258300781,0.0010437965393066406,0.0028045177459716797,0.4,0.85
7,5000,Cascading Style Sheets,reference/mm/X06k,10.1.1.212.5728,13392106,"(16, '-', 16)",95306.41631793976,Match,0.001172780990600586,0.0006015300750732422,0.0018215179443359375,0.4,0.85
7,5000,Signal Processing Tools for Radio Astronomy,reference/sps/VeenW13,10.1.1.418.9338,27989267,"(24, '-', 14)",95306.41631793976,Match,0.008454322814941406,0.005248069763183594,0.013993978500366211,0.4,0.85
7,5000,Probabilistic Data Integration,reference/bdt/Keulen19,10.1.1.399.7853,26710899,"(10, '-', 9)",95306.41631793976,Match,0.0029745101928710938,0.0014939308166503906,0.00456547737121582,0.4,0.85
7,5000,Learning in Massively Multiplayer Online Games,reference/bdt/Zhang19,10.1.1.318.5231,505850,"(28, '-', 29)",95306.41631793976,Match,0.004996538162231445,0.0027980804443359375,0.00796818733215332,0.4,0.85
7,5000,Semantic Search,reference/bdt/Cudre-Mauroux19a,10.1.1.1.2813,32221,"(5, '-', 5)",95306.41631793976,Match,0.0008585453033447266,0.0003173351287841797,0.001209259033203125,0.4,0.85
7,5000,Arabic Online Handwriting Recognition,reference/docip/KimS14,10.1.1.139.9479,9032513,"(17, '-', 17)",95306.41631793976,Match,0.0045623779296875,0.0028319358825683594,0.0075528621673583984,0.4,0.85
7,5000,Deep Belief Networks,reference/ml/X10es,10.1.1.106.672,7812026,"(11, '-', 11)",95306.41631793976,Match,0.0018954277038574219,0.0009851455688476562,0.002953052520751953,0.4,0.85
7,5000,Locally Weighted Learning,reference/ml/X10md,10.1.1.394.2330,26302864,"(12, '-', 12)",95306.41631793976,Match,0.0030515193939208984,0.0019936561584472656,0.0051801204681396484,0.4,0.85
7,5000,Partially Observable Markov Decision Processes,reference/ml/Poupart17a,10.1.1.112.1461,5756924,"(23, '-', 23)",95306.41631793976,Match,0.004393100738525391,0.0023148059844970703,0.006861209869384766,0.4,0.85
7,5000,Life-Long Learning,reference/ml/X10lt,10.1.1.103.4838,641160,"(9, '-', 9)",95306.41631793976,Match,0.0004856586456298828,0.00014734268188476562,0.0006520748138427734,0.4,0.85
7,5000,Structural Credit Assignment Problem,reference/ml/X17vy,10.1.1.55.2001,7938161,"(14, '-', 14)",95306.41631793976,Match,0.003500699996948242,0.0017766952514648438,0.005398988723754883,0.4,0.85
7,5000,Temporal Difference Learning of,reference/ml/Uther10a,10.1.1.10.5706,8792146,"(9, '-', 9)",95306.41631793976,Match,0.0021059513092041016,0.0011258125305175781,0.0033104419708251953,0.4,0.85
7,5000,Rademacher Complexity,reference/ml/X10ru,10.1.1.137.6314,7688405,"(10, '-', 10)",95306.41631793976,Match,0.0012218952178955078,0.0007183551788330078,0.0019981861114501953,0.4,0.85
7,5000,Graph Kernels,reference/ml/GartnerHW10,10.1.1.180.8123,4075101,"(6, '-', 6)",95306.41631793976,Match,0.0004253387451171875,0.0001537799835205078,0.0006003379821777344,0.4,0.85
7,5000, Multiple Model-Based Reinforcement Learning,reference/ml/RayT17,10.1.1.119.8448,260815,"(18, '-', 20)",95306.41631793976,Match,0.0070531368255615234,0.0029189586639404297,0.010161161422729492,0.4,0.85
7,5000,Ant Colony Optimization,reference/ml/DorigoB17,10.1.1.10.7560,193174,"(10, '-', 10)",95306.41631793976,Match,0.001565694808959961,0.0007421970367431641,0.002366304397583008,0.4,0.85
7,5000,Incremental Learning in,reference/ml/Utgoff10,10.1.1.102.9416,585580,"(6, '-', 6)",95306.41631793976,Match,0.0025954246520996094,0.0014736652374267578,0.004173755645751953,0.4,0.85
7,5000,Structural Risk Minimization,reference/ml/Zhang17e,10.1.1.362.672,24206060,"(13, '-', 13)",95306.41631793976,Match,0.0033082962036132812,0.0017066001892089844,0.0051326751708984375,0.4,0.85
7,5000,Speedup Learning,reference/ml/Fern17,10.1.1.114.7860,5972039,"(7, '-', 7)",95306.41631793976,Match,0.00023436546325683594,9.393692016601562e-05,0.0003407001495361328,0.4,0.85
7,5000,Self-Organizing Feature Maps,reference/ml/X17ui,10.1.1.15.3842,8147306,"(17, '-', 17)",95306.41631793976,Match,0.0035364627838134766,0.001237630844116211,0.004871368408203125,0.4,0.85
7,5000,Inverse Entailment in,reference/ml/X10ka,10.1.1.11.1024,8803724,"(12, '-', 12)",95306.41631793976,Match,0.002449512481689453,0.0010776519775390625,0.003613710403442383,0.4,0.85
7,5000,Categorical Attributes,reference/ml/X17bs,10.1.1.368.4407,24607555,"(10, '-', 10)",95306.41631793976,Match,0.0031938552856445312,0.002086162567138672,0.0054187774658203125,0.4,0.85
7,5000,Graph Kernels,reference/ml/GartnerHW17,10.1.1.180.8123,4075101,"(6, '-', 6)",95306.41631793976,Match,0.0004115104675292969,0.0001571178436279297,0.0005898475646972656,0.4,0.85
7,5000,Incremental Learning in,reference/ml/Utgoff17,10.1.1.102.9416,585580,"(6, '-', 6)",95306.41631793976,Match,0.0025365352630615234,0.0014543533325195312,0.004096031188964844,0.4,0.85
7,5000,Learning in Worlds with Objects,reference/ml/X10ll,10.1.1.7.3168,1466859,"(17, '-', 14)",95306.41631793976,Match,0.004080533981323242,0.003098726272583008,0.007373809814453125,0.4,0.85
7,5000,Life-Long Learning,reference/ml/X17mj,10.1.1.103.4838,641160,"(9, '-', 9)",95306.41631793976,Match,0.0004792213439941406,0.00014591217041015625,0.0006444454193115234,0.4,0.85
7,5000,Self-Organizing Feature Maps,reference/ml/X10tk,10.1.1.15.3842,8147306,"(17, '-', 17)",95306.41631793976,Match,0.004111051559448242,0.0013039112091064453,0.005507469177246094,0.4,0.85
7,5000,Nonparametric Bayesian . . .,reference/ml/X10pf,10.1.1.130.8565,13210081,"(8, '-', 8)",95306.41631793976,Match,0.0016927719116210938,0.0006229877471923828,0.0023643970489501953,0.4,0.85
7,5000,Temporal Difference Learning of,reference/ml/Uther17a,10.1.1.10.5706,8792146,"(9, '-', 9)",95306.41631793976,Match,0.0020799636840820312,0.001117706298828125,0.0032765865325927734,0.4,0.85
7,5000,Random Decision Forests,reference/ml/X10rx,10.1.1.33.1424,828641,"(11, '-', 6)",95306.41631793976,Match,0.0014901161193847656,0.0009486675262451172,0.0025031566619873047,0.4,0.85
7,5000,Consensus Clusterings,reference/ml/X17dn,10.1.1.126.7387,6901486,"(9, '-', 9)",95306.41631793976,Match,0.0014941692352294922,0.0005457401275634766,0.0020825862884521484,0.4,0.85
7,5000,Deep Learning 2,reference/ml/Schmidhuber17,10.1.1.114.2281,5928497,"(4, '-', 4)",95306.41631793976,Match,0.0001595020294189453,6.937980651855469e-05,0.00023698806762695312,0.4,0.85
7,5000,Nonparametric Bayesian . . .,reference/ml/X17pw,10.1.1.130.8565,13210081,"(8, '-', 8)",95306.41631793976,Match,0.0016808509826660156,0.0006442070007324219,0.0023741722106933594,0.4,0.85
7,5000,The Curse of Dimensionality,reference/ml/KeoghM17,10.1.1.18.1878,7160406,"(10, '-', 10)",95306.41631793976,Match,0.0021848678588867188,0.0012884140014648438,0.003561735153198242,0.4,0.85
7,5000,Confusion Matrix,reference/ml/Ting10,10.1.1.113.2252,5849061,"(8, '-', 8)",95306.41631793976,Match,0.0016624927520751953,0.0010883808135986328,0.002826690673828125,0.4,0.85
7,5000,Learning in Worlds with Objects,reference/ml/X17lz,10.1.1.7.3168,1466859,"(17, '-', 14)",95306.41631793976,Match,0.004108428955078125,0.0030303001403808594,0.007328987121582031,0.4,0.85
7,5000,A First-Order Predicate Calculus,reference/ml/X17ia,10.1.1.80.9631,4612855,"(20, '-', 15)",95306.41631793976,Match,0.00462651252746582,0.0026569366455078125,0.007448911666870117,0.4,0.85
7,5000,Multi-Armed Bandit Problem,reference/ml/X10oh,10.1.1.299.9443,19537629,"(18, '-', 18)",95306.41631793976,Match,0.002094745635986328,0.0014581680297851562,0.0036563873291015625,0.4,0.85
7,5000,1.1 Reservoir Computing,reference/ml/Miikkulainen17c,10.1.1.110.5853,5628218,"(8, '-', 8)",95306.41631793976,Match,0.0005338191986083984,0.000156402587890625,0.0007073879241943359,0.4,0.85
7,5000,Locality Sensitive Hashing Based Clustering,reference/ml/JinH10d,10.1.1.228.2170,14160521,"(26, '-', 26)",95306.41631793976,Match,0.005928516387939453,0.0032761096954345703,0.009414196014404297,0.4,0.85
7,5000,Genetics-based Machine Learning,reference/ml/X10id,10.1.1.301.1537,10113940,"(10, '-', 10)",95306.41631793976,Match,0.003849029541015625,0.0019297599792480469,0.005911111831665039,0.4,0.85
7,5000,Genetics-based Machine Learning,reference/ml/X17is,10.1.1.301.1537,10113940,"(10, '-', 10)",95306.41631793976,Match,0.004282474517822266,0.0019364356994628906,0.00635075569152832,0.4,0.85
7,5000,Sentiment Analysis and Opinion Mining,reference/ml/0016017,10.1.1.295.6574,15315641,"(20, '-', 20)",95306.41631793976,Match,0.004668235778808594,0.0024847984313964844,0.007317543029785156,0.4,0.85
7,5000,Symbolic Regression,reference/ml/X10vc,10.1.1.126.2763,6866679,"(7, '-', 7)",95306.41631793976,Match,0.0023889541625976562,0.0010898113250732422,0.0035581588745117188,0.4,0.85
7,5000,Partially Observable Markov Decision Processes,reference/ml/Poupart10a,10.1.1.112.1461,5756924,"(23, '-', 23)",95306.41631793976,Match,0.005000114440917969,0.002458333969116211,0.007611989974975586,0.4,0.85
7,5000, Multiple Model-Based Reinforcement Learning,reference/ml/RayT10,10.1.1.119.8448,260815,"(18, '-', 20)",95306.41631793976,Match,0.008368730545043945,0.0029458999633789062,0.01150369644165039,0.4,0.85
7,5000,Categorical Attributes,reference/ml/X10bq,10.1.1.368.4407,24607555,"(10, '-', 10)",95306.41631793976,Match,0.0032308101654052734,0.0020520687103271484,0.00542140007019043,0.4,0.85
7,5000,Speedup Learning,reference/ml/Fern10,10.1.1.114.7860,5972039,"(7, '-', 7)",95306.41631793976,Match,0.00023627281188964844,9.918212890625e-05,0.0003478527069091797,0.4,0.85
7,5000,Cross-Language Question Answering at the,reference/ml/X17ei,10.1.1.10.3597,8787248,"(20, '-', 20)",95306.41631793976,Match,0.004431486129760742,0.0018754005432128906,0.006425380706787109,0.4,0.85
7,5000,Locally Weighted Learning,reference/ml/X17mt,10.1.1.394.2330,26302864,"(12, '-', 12)",95306.41631793976,Match,0.0029621124267578125,0.0018355846405029297,0.004932880401611328,0.4,0.85
7,5000,Symbolic Regression,reference/ml/X17wh,10.1.1.126.2763,6866679,"(7, '-', 7)",95306.41631793976,Match,0.0018911361694335938,0.001020669937133789,0.002991914749145508,0.4,0.85
7,5000,Multitask Learning,reference/ml/X17pe,10.1.1.121.8707,36535,"(9, '-', 9)",95306.41631793976,Match,0.0003707408905029297,0.000118255615234375,0.0005040168762207031,0.4,0.85
7,5000,Notes on Probabilistic Context-Free Grammars,reference/ml/Sakakibara17,10.1.1.25.2652,8474222,"(17, '-', 17)",95306.41631793976,Match,0.005125761032104492,0.003390073776245117,0.008704662322998047,0.4,0.85
7,5000,Ant Colony Optimization,reference/ml/DorigoB10,10.1.1.10.7560,193174,"(10, '-', 10)",95306.41631793976,Match,0.0015785694122314453,0.0007975101470947266,0.0024340152740478516,0.4,0.85
7,5000,Random Decision Forests,reference/ml/X17sx,10.1.1.33.1424,828641,"(11, '-', 6)",95306.41631793976,Match,0.0015079975128173828,0.0009684562683105469,0.0025408267974853516,0.4,0.85
7,5000,8.2 Recursive Partitioning,reference/ml/X17tj,10.1.1.151.4720,9715997,"(10, '-', 10)",95306.41631793976,Match,0.005022764205932617,0.0025796890258789062,0.007763385772705078,0.4,0.85
7,5000,Locality Sensitive Hashing Based Clustering,reference/ml/JinH17d,10.1.1.228.2170,14160521,"(26, '-', 26)",95306.41631793976,Match,0.005884885787963867,0.003515481948852539,0.009610414505004883,0.4,0.85
7,5000,Separate-and-Conquer Rule Learning,reference/ml/X17un,10.1.1.45.557,101452,"(14, '-', 9)",95306.41631793976,Match,0.0014276504516601562,0.0007760524749755859,0.002260923385620117,0.4,0.85
7,5000,1.1 Reservoir Computing,reference/ml/Miikkulainen10c,10.1.1.110.5853,5628218,"(8, '-', 8)",95306.41631793976,Match,0.0005254745483398438,0.00015783309936523438,0.0006995201110839844,0.4,0.85
7,5000,Committee Machines,reference/ml/X10da,10.1.1.28.8311,273728,"(7, '-', 7)",95306.41631793976,Match,0.0020999908447265625,0.0012736320495605469,0.0034584999084472656,0.4,0.85
7,5000,Error Rate. 2,reference/ml/Ting10a,10.1.1.116.8624,6144151,"(5, '-', 4)",95306.41631793976,Match,0.0003452301025390625,0.00012946128845214844,0.00048804283142089844,0.4,0.85
7,5000,Kernel-Based Reinforcement Learning,reference/ml/X17kz,10.1.1.27.8513,126335,"(19, '-', 19)",95306.41631793976,Match,0.0064907073974609375,0.0027151107788085938,0.009397029876708984,0.4,0.85
7,5000,Consensus Clusterings,reference/ml/X10dm,10.1.1.126.7387,6901486,"(9, '-', 9)",95306.41631793976,Match,0.0015132427215576172,0.000553131103515625,0.0021097660064697266,0.4,0.85
7,5000,Confusion Matrix,reference/ml/Ting17,10.1.1.113.2252,5849061,"(8, '-', 8)",95306.41631793976,Match,0.0016751289367675781,0.0010771751403808594,0.0028285980224609375,0.4,0.85
7,5000,Statistical Natural Language Processing,reference/ml/X17vr,10.1.1.13.6279,1429583,"(12, '-', 12)",95306.41631793976,Match,0.004412651062011719,0.0018033981323242188,0.00633549690246582,0.4,0.85
7,5000, \t Privacy-Preserving Data Mining,reference/ml/X17sd,10.1.1.131.1561,54391,"(17, '-', 17)",95306.41631793976,Match,0.007216930389404297,0.002989530563354492,0.010389328002929688,0.4,0.85
7,5000,Structural Credit Assignment Problem,reference/ml/X10uu,10.1.1.55.2001,7938161,"(14, '-', 14)",95306.41631793976,Match,0.0034837722778320312,0.0017886161804199219,0.005398750305175781,0.4,0.85
7,5000,Deep Belief Networks,reference/ml/X17ff,10.1.1.106.672,7812026,"(11, '-', 11)",95306.41631793976,Match,0.0019021034240722656,0.0010175704956054688,0.0029926300048828125,0.4,0.85
7,5000,Cross-Language Question Answering at the,reference/ml/X10ef,10.1.1.10.3597,8787248,"(20, '-', 20)",95306.41631793976,Match,0.004405021667480469,0.0018649101257324219,0.006388425827026367,0.4,0.85
7,5000, \t Privacy-Preserving Data Mining,reference/ml/X10rg,10.1.1.131.1561,54391,"(17, '-', 17)",95306.41631793976,Match,0.0076601505279541016,0.003016233444213867,0.01086568832397461,0.4,0.85
7,5000,Inverse Entailment in,reference/ml/X17kk,10.1.1.11.1024,8803724,"(12, '-', 12)",95306.41631793976,Match,0.0024728775024414062,0.0010700225830078125,0.003629922866821289,0.4,0.85
7,5000,Committee Machines,reference/ml/X17da,10.1.1.28.8311,273728,"(7, '-', 7)",95306.41631793976,Match,0.002130270004272461,0.0011658668518066406,0.0033812522888183594,0.4,0.85
7,5000,The Curse of Dimensionality,reference/ml/KeoghM10,10.1.1.18.1878,7160406,"(10, '-', 10)",95306.41631793976,Match,0.002192258834838867,0.0012810230255126953,0.0035614967346191406,0.4,0.85
7,5000,Structural Risk Minimization,reference/ml/Zhang10e,10.1.1.362.672,24206060,"(13, '-', 13)",95306.41631793976,Match,0.0032863616943359375,0.0016880035400390625,0.005090951919555664,0.4,0.85
7,5000,A First-Order Predicate Calculus,reference/ml/X10hl,10.1.1.80.9631,4612855,"(20, '-', 15)",95306.41631793976,Match,0.004611015319824219,0.0027413368225097656,0.007517337799072266,0.4,0.85
7,5000,Probably Approximately Correct Learning,reference/ml/X17sf,10.1.1.43.156,304114,"(22, '-', 17)",95306.41631793976,Match,0.0027399063110351562,0.0018970966339111328,0.004768848419189453,0.4,0.85
7,5000,Probably Approximately Correct Learning,reference/ml/X10rh,10.1.1.43.156,304114,"(22, '-', 17)",95306.41631793976,Match,0.0024335384368896484,0.0017862319946289062,0.004351377487182617,0.4,0.85
7,5000,8.2 Recursive Partitioning,reference/ml/X10sk,10.1.1.151.4720,9715997,"(10, '-', 10)",95306.41631793976,Match,0.004979372024536133,0.002412557601928711,0.007552623748779297,0.4,0.85
7,5000,Notes on Probabilistic Context-Free Grammars,reference/ml/Sakakibara10,10.1.1.25.2652,8474222,"(17, '-', 17)",95306.41631793976,Match,0.005057573318481445,0.0032024383544921875,0.008454322814941406,0.4,0.85
7,5000,Statistical Natural Language Processing,reference/ml/X10uo,10.1.1.13.6279,1429583,"(12, '-', 12)",95306.41631793976,Match,0.0044209957122802734,0.0018181800842285156,0.0063610076904296875,0.4,0.85
7,5000,Error Rate. 2,reference/ml/Ting17a,10.1.1.116.8624,6144151,"(5, '-', 4)",95306.41631793976,Match,0.00034308433532714844,0.0001087188720703125,0.0004658699035644531,0.4,0.85
7,5000,Animating Spatiotemporal Constraint Databases,reference/gis/X17xuh,10.1.1.29.8772,1219912,"(15, '-', 15)",95306.41631793976,Match,0.003320455551147461,0.002053499221801758,0.005503416061401367,0.4,0.85
7,5000,Central Projection,reference/gis/X17dy,10.1.1.368.3421,24601829,"(6, '-', 6)",95306.41631793976,Match,0.0022215843200683594,0.001573801040649414,0.003900289535522461,0.4,0.85
7,5000,Spatial Access Methods,reference/gis/X08xlj,10.1.1.105.4598,845776,"(10, '-', 10)",95306.41631793976,Match,0.0017969608306884766,0.0011515617370605469,0.003023386001586914,0.4,0.85
7,5000,Lossy Image Compression,reference/gis/X08vm,10.1.1.11.7666,8587556,"(10, '-', 10)",95306.41631793976,Match,0.0027365684509277344,0.0013110637664794922,0.004134654998779297,0.4,0.85
7,5000,Bundle Adjustment,reference/gis/X08cr,10.1.1.116.7324,6133099,"(11, '-', 11)",95306.41631793976,Match,0.0013425350189208984,0.0003228187561035156,0.0017006397247314453,0.4,0.85
7,5000,Global Modeling and Data Assimilation,reference/gis/Stammer14,10.1.1.26.192,8319554,"(16, '-', 16)",95306.41631793976,Match,0.0060884952545166016,0.004020214080810547,0.010331392288208008,0.4,0.85
7,5000,Geographic Information Retrieval,reference/gis/X17qe,10.1.1.130.3521,7163973,"(10, '-', 10)",95306.41631793976,Match,0.004830360412597656,0.0018780231475830078,0.006844282150268555,0.4,0.85
7,5000,Indexing the Positions of Continuously Moving Objects,reference/gis/Saltenis08,10.1.1.24.2262,10221,"(26, '-', 26)",95306.41631793976,Match,0.008278369903564453,0.004544258117675781,0.013081789016723633,0.4,0.85
7,5000,SocioCognitive Engineering,reference/gis/X17ez,10.1.1.11.7357,8586954,"(4, '-', 4)",95306.41631793976,Match,0.0007021427154541016,0.00034117698669433594,0.0010766983032226562,0.4,0.85
7,5000,Geographic Information Retrieval,reference/gis/X08nx,10.1.1.130.3521,7163973,"(10, '-', 10)",95306.41631793976,Match,0.004853010177612305,0.001954317092895508,0.0069391727447509766,0.4,0.85
7,5000,DOM Document Object Model,reference/gis/X08jf,10.1.1.216.2658,13557863,"(9, '-', 9)",95306.41631793976,Match,0.0014467239379882812,0.0007338523864746094,0.0022373199462890625,0.4,0.85
7,5000,Fast Subset Scanning for Scalable Event and Pattern Detection,reference/gis/Neill17,10.1.1.352.7636,23303235,"(22, '-', 10)",95306.41631793976,Match,0.006018161773681641,0.004847049713134766,0.011142730712890625,0.4,0.85
7,5000,Optimal Matching between Spatial Datasets under . . .,reference/gis/U17,10.1.1.208.2073,13376419,"(17, '-', 17)",95306.41631793976,Match,0.002983570098876953,0.001958608627319336,0.005064964294433594,0.4,0.85
