k,num_removed_kmers,candidate_paper_title,candidate_dblp_id,citeseer_id,cluster_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
7,5000,Applying infinite state model checking and other analysis techniques to tabular requirements specifications of safety-critical systems. Design Automation for Embedded Systems,journals/dafes/BultanH08,10.1.1.157.9127,9820537,"(89, '-', 20)",98017.5150282383,Match,0.018891096115112305,0.01380014419555664,0.03336167335510254,0.4,0.85
7,5000,A Unified Model for Hardware/Software Codesign,journals/dafes/MacielBR99,10.1.1.353.7881,19474260,"(20, '-', 20)",98017.5150282383,Match,0.00459599494934082,0.0026760101318359375,0.007411479949951172,0.4,0.85
7,5000,Phase-Coupled Mapping of Data Flow Graphs to Irregular Data Paths,journals/dafes/BashfordL99,10.1.1.44.4682,2684220,"(51, '-', 52)",98017.5150282383,Match,0.009278059005737305,0.006845951080322266,0.016486406326293945,0.4,0.85
7,5000,System-Level Synthesis Using Evolutionary Algorithms,journals/dafes/BlickleTT98,10.1.1.3.4156,13123,"(25, '-', 25)",98017.5150282383,Match,0.005589485168457031,0.0029926300048828125,0.008763313293457031,0.4,0.85
7,5000,Specification and Validation of Embedded Systems using LUSTRE and ARGOS. Case Study: The Automatic Headlight Leveling System,journals/dafes/Gmehlich01,10.1.1.23.9081,2098259,"(71, '-', 11)",98017.5150282383,Match,0.009540319442749023,0.007392406463623047,0.017307519912719727,0.4,0.85
7,5000,Performance of the 3D FFT on the 6D network torus QCDOC parallel supercomputer ✩,journals/cphysics/FangDM07,10.1.1.80.2364,4584613,"(48, '-', 11)",98017.5150282383,Match,0.0022020339965820312,0.0013341903686523438,0.003619670867919922,0.4,0.85
7,5000,Piezoelectric coefficients by molecular dynamics simulations in the constant stress ensemble: A case study of quartz,journals/cphysics/HerzbachM06,10.1.1.333.813,22162997,"(77, '-', 14)",98017.5150282383,Match,0.0160062313079834,0.01130533218383789,0.027872085571289062,0.4,0.85
7,5000,Manuscript Title: The Markovian Monte Carlo program EvolFMC v.2 for solving QCD evolution equations,journals/cphysics/JadachPSS10,10.1.1.248.7073,14934765,"(58, '-', 25)",98017.5150282383,Match,0.007722377777099609,0.0028994083404541016,0.010808706283569336,0.4,0.85
7,5000,The Fedosov ∗-product in Mathematica,journals/cphysics/Tosiek08,10.1.1.244.9718,14805317,"(15, '-', 15)",98017.5150282383,Match,0.0011105537414550781,0.0006392002105712891,0.0017960071563720703,0.4,0.85
7,5000,gr-qc/0404023 Kranc: a Mathematica application to generate numerical codes for tensorial evolution equations,journals/cphysics/HusaHL06,10.1.1.339.7120,22621955,"(48, '-', 13)",98017.5150282383,Match,0.007367849349975586,0.0056302547454833984,0.013307571411132812,0.4,0.85
7,5000,LCG MCDB – a Knowledgebase of Monte-Carlo Simulated Events.,journals/cphysics/BelovDGGPS08,10.1.1.346.6466,22801005,"(24, '-', 24)",98017.5150282383,Match,0.00513148307800293,0.00315093994140625,0.008482217788696289,0.4,0.85
7,5000,Including R−parity violation in the numerical computation of the spectrum of the minimal supersymmetric standard model: SOFTSUSY3.0,journals/cphysics/AllanachB10,10.1.1.244.2180,14777316,"(76, '-', 76)",98017.5150282383,Match,0.01714634895324707,0.013374090194702148,0.0311586856842041,0.4,0.85
7,5000,A brief introduction to PYTHIA 8.040,journals/cphysics/SjostrandMS08,10.1.1.62.845,12117419,"(18, '-', 18)",98017.5150282383,Match,0.0012171268463134766,0.000598907470703125,0.001865386962890625,0.4,0.85
7,5000,Constraint preserving boundary conditions for the Ideal Newtonian MHD equations,journals/cphysics/CecereLR08,10.1.1.245.5550,14824685,"(47, '-', 13)",98017.5150282383,Match,0.00890803337097168,0.006528377532958984,0.01575326919555664,0.4,0.85
7,5000,WATERWAVES: wave particles dynamics on a complex triatomic potential ✩,journals/cphysics/TaioliT06,10.1.1.108.2850,1111760,"(47, '-', 8)",98017.5150282383,Match,0.0050699710845947266,0.0039479732513427734,0.00925445556640625,0.4,0.85
7,5000,Heavy ion event generator HYDJET++ (HYDrodynamics plus JETs),journals/cphysics/LokhtinMPSAT09,10.1.1.250.4723,14999284,"(47, '-', 38)",98017.5150282383,Match,0.0033674240112304688,0.002701997756958008,0.006207942962646484,0.4,0.85
7,5000,Multiconfiguration electron density function for the ATSP2K-package,journals/cphysics/BorgooSGG10,10.1.1.313.5513,20242926,"(37, '-', 10)",98017.5150282383,Match,0.005938053131103516,0.005577564239501953,0.01178288459777832,0.4,0.85
7,5000,Multibondic cluster algorithm for finite-size scaling studies of critical phenomena,journals/cphysics/BergJ08,10.1.1.140.7534,9340502,"(59, '-', 16)",98017.5150282383,Match,0.00938868522644043,0.0067310333251953125,0.01644110679626465,0.4,0.85
7,5000,QUBIT4MATLAB V3.0: A program package for quantum information science and quantum,journals/cphysics/Toth08,10.1.1.245.1767,14811206,"(51, '-', 13)",98017.5150282383,Match,0.006466388702392578,0.005006551742553711,0.01170969009399414,0.4,0.85
7,5000,PLUMED: a portable plugin for free-energy calculations with molecular dynamics,journals/cphysics/BonomiBBCPRDMPBP09,10.1.1.247.9195,14904409,"(46, '-', 13)",98017.5150282383,Match,0.0056896209716796875,0.005171298980712891,0.011100530624389648,0.4,0.85
7,5000,A program generating homogeneous random graphs with given weights,journals/cphysics/BogaczBJW05,10.1.1.310.5933,20145664,"(43, '-', 43)",98017.5150282383,Match,0.0062181949615478516,0.004244804382324219,0.010669708251953125,0.4,0.85
7,5000,Jaxodraw: A graphical user interface for drawing Feynman diagrams,journals/cphysics/BinosiT04,10.1.1.345.1626,12977734,"(45, '-', 45)",98017.5150282383,Match,0.006812334060668945,0.004849910736083984,0.011898040771484375,0.4,0.85
7,5000,Performance of a Lattice Quantum Chromodynamics Kernel on the Cell Processor Abstract,journals/cphysics/SprayHT08,10.1.1.312.1593,20190265,"(31, '-', 16)",98017.5150282383,Match,0.006841897964477539,0.0055999755859375,0.012750864028930664,0.4,0.85
7,5000,Fortran programs for the time-dependent Gross-Pitaevskii equation in a fully anisotropic trap,journals/cphysics/VudragovicVBMA12,10.1.1.313.8103,20255415,"(57, '-', 57)",98017.5150282383,Match,0.009276628494262695,0.005491733551025391,0.01504373550415039,0.4,0.85
7,5000,PROCRUSTES: A computer algebra package for post-Newtonian calculations in General Relativity,journals/cphysics/Puetzfeld06,10.1.1.339.1655,22610618,"(62, '-', 16)",98017.5150282383,Match,0.012213468551635742,0.009378671646118164,0.022047996520996094,0.4,0.85
7,5000,Translocation of polymers out of confined geometries,journals/cphysics/LuijtenC07,10.1.1.62.8238,3800858,"(35, '-', 11)",98017.5150282383,Match,0.004609107971191406,0.0035886764526367188,0.008368253707885742,0.4,0.85
7,5000,A geometric method of sector decomposition,journals/cphysics/KanekoU10,10.1.1.249.3653,14961709,"(23, '-', 9)",98017.5150282383,Match,0.003435373306274414,0.002145051956176758,0.005701541900634766,0.4,0.85
7,5000,micrOMEGAs2.0: A program to calculate the relic density of dark matter in a generic model,journals/cphysics/BelangerBPS07a,10.1.1.344.2206,13930825,"(63, '-', 16)",98017.5150282383,Match,0.011398077011108398,0.007684230804443359,0.019489049911499023,0.4,0.85
7,5000,THERMINATOR: THERMal heavy-IoN generATOR †,journals/cphysics/KisielTBF06,10.1.1.265.1300,15447712,"(34, '-', 34)",98017.5150282383,Match,0.0005621910095214844,0.00032448768615722656,0.0009136199951171875,0.4,0.85
7,5000,Conformational Transitions of Heteropolymers,journals/cphysics/BachmannJ05,10.1.1.246.4267,14854150,"(9, '-', 23)",98017.5150282383,Match,0.0064656734466552734,0.0050716400146484375,0.011790990829467773,0.4,0.85
7,5000,MicrOMEGAs: Version 1.3,journals/cphysics/BelangerBPS06,10.1.1.347.5503,14949541,"(13, '-', 6)",98017.5150282383,Match,0.0008065700531005859,0.0002663135528564453,0.0011019706726074219,0.4,0.85
7,5000,SANCnews: Sector ffbb,journals/cphysics/BardinBKNRS07,10.1.1.345.7861,22778454,"(15, '-', 15)",98017.5150282383,Match,0.0014801025390625,0.0010919570922851562,0.002633810043334961,0.4,0.85
7,5000,Mapped Chebyshev pseudospectral method to study multiple scale phenomena,journals/cphysics/AlexandrescuBSP09,10.1.1.251.860,385970,"(43, '-', 22)",98017.5150282383,Match,0.010236024856567383,0.008221864700317383,0.01885056495666504,0.4,0.85
7,5000,A detailed analysis of communication load balance on BlueGene supercomputer,journals/cphysics/ChenD09,10.1.1.140.7664,14475783,"(50, '-', 50)",98017.5150282383,Match,0.007889986038208008,0.006387948989868164,0.014584064483642578,0.4,0.85
7,5000,Staggered grids discretization in three-dimensional Darcy convection,journals/cphysics/KarasozenNT08,10.1.1.246.3524,14841194,"(46, '-', 46)",98017.5150282383,Match,0.0073049068450927734,0.004654407501220703,0.01218867301940918,0.4,0.85
7,5000,SUSY Les Houches Accord 2,journals/cphysics/AllanachBBBBCDEGGGGGHHHHKKL09,10.1.1.410.1262,27409171,"(19, '-', 7)",98017.5150282383,Match,0.00019288063049316406,0.00012159347534179688,0.00032258033752441406,0.4,0.85
7,5000,Foreword...,journals/cphysics/Scott09,10.1.1.224.5602,13947660,"(3, '-', 4)",98017.5150282383,Match,8.487701416015625e-05,8.296966552734375e-05,0.00017189979553222656,0.4,0.85
7,5000,SDECAY: A Fortran code for the decays of the supersymmetric particles,journals/cphysics/MuhlleitnerDM05,10.1.1.344.5805,11026790,"(38, '-', 17)",98017.5150282383,Match,0.009029626846313477,0.007697105407714844,0.01711249351501465,0.4,0.85
7,5000,Numerical ‘health check ’ for scientific codes: the CADNA approach,journals/cphysics/ScottJDC07,10.1.1.422.5463,28170137,"(34, '-', 8)",98017.5150282383,Match,0.0032806396484375,0.002811431884765625,0.0062274932861328125,0.4,0.85
7,5000,Asymptotic preserving schemes for the Wigner-Poisson-BGK equations in the diffusion limit,journals/cphysics/CrouseillesM14,10.1.1.397.6584,26540447,"(55, '-', 18)",98017.5150282383,Match,0.010559797286987305,0.006432056427001953,0.017362594604492188,0.4,0.85
7,5000,Clustering in random line graphs,journals/cphysics/Manka-KrasonMK10,10.1.1.315.3828,14980283,"(16, '-', 13)",98017.5150282383,Match,0.002145051956176758,0.0018613338470458984,0.0041046142578125,0.4,0.85
7,5000,MinFinder: Locating all the local minima of a function ✩,journals/cphysics/TsoulosL06a,10.1.1.108.5011,1133968,"(43, '-', 17)",98017.5150282383,Match,0.004709005355834961,0.004156589508056641,0.009068489074707031,0.4,0.85
7,5000,Low-lying Wilson Dirac operator eigenvector mixing in dynamical overlap Hybrid Monte-Carlo,journals/cphysics/Cundy09,10.1.1.250.7870,15011648,"(61, '-', 61)",98017.5150282383,Match,0.00997304916381836,0.005997657775878906,0.016256093978881836,0.4,0.85
7,5000,Cuba – a library for multidimensional numerical integration,journals/cphysics/Hahn05,10.1.1.342.6393,22689413,"(30, '-', 30)",98017.5150282383,Match,0.009114265441894531,0.005403757095336914,0.014776468276977539,0.4,0.85
7,5000,Preprint A brief introduction to Cadabra: a tool for tensor computations in General Relativity,journals/cphysics/Brewin10,10.1.1.244.3048,14781116,"(44, '-', 12)",98017.5150282383,Match,0.011153936386108398,0.008429527282714844,0.020003318786621094,0.4,0.85
7,5000,A Higher Order Perturbative Parton Evolution Toolkit (hoppet),journals/cphysics/SalamR09,10.1.1.312.4408,20202399,"(36, '-', 12)",98017.5150282383,Match,0.008295536041259766,0.005093574523925781,0.013646841049194336,0.4,0.85
7,5000,SuperIso Relic: A program for calculating relic density and flavor physics observables in Supersymmetry,journals/cphysics/ArbeyM10,10.1.1.249.3621,14961617,"(75, '-', 44)",98017.5150282383,Match,0.012079000473022461,0.009675025939941406,0.02224421501159668,0.4,0.85
7,5000,Radiation spectra of laser-driven quantum relativistic electrons,journals/cphysics/MockenK05,10.1.1.261.6598,15349270,"(42, '-', 12)",98017.5150282383,Match,0.00781869888305664,0.0046613216400146484,0.012707233428955078,0.4,0.85
7,5000,DPEMC: A Monte-Carlo for Double Diffraction,journals/cphysics/BoonekampK05,10.1.1.344.2624,22740774,"(15, '-', 15)",98017.5150282383,Match,0.00540471076965332,0.0020215511322021484,0.00756382942199707,0.4,0.85
7,5000,To be or not to be Yutsis: algorithms for the decision problem,journals/cphysics/DyckBFM05,10.1.1.84.9110,4760739,"(32, '-', 13)",98017.5150282383,Match,0.005608320236206055,0.004023313522338867,0.009830236434936523,0.4,0.85
7,5000,Preconditioners for the discretized time-harmonic Maxwell equations in mixed form,journals/cphysics/ChengHS09,10.1.1.154.5443,4960147,"(57, '-', 57)",98017.5150282383,Match,0.011805295944213867,0.008641719818115234,0.02086329460144043,0.4,0.85
7,5000,Resonating Valence Bond wave function: from lattice models to realistic systems,journals/cphysics/CasulaYAS05,10.1.1.242.5186,14711682,"(46, '-', 17)",98017.5150282383,Match,0.0077860355377197266,0.006587505340576172,0.014701366424560547,0.4,0.85
7,5000,SAWdoubler: a program for counting self-avoiding walks,journals/cphysics/SchramBB13,10.1.1.357.1966,23796502,"(35, '-', 19)",98017.5150282383,Match,0.0033235549926757812,0.0024733543395996094,0.005927562713623047,0.4,0.85
7,5000,Two-dimensional lattice polymers: adaptive windows simulations,journals/cphysics/Cunha-NettoDC09,10.1.1.243.9816,15132209,"(32, '-', 9)",98017.5150282383,Match,0.004527091979980469,0.004189491271972656,0.008917093276977539,0.4,0.85
7,5000,On the calculation of matrix elements between polynomial basis functions,journals/cphysics/KozinTL05,10.1.1.387.3422,9143655,"(33, '-', 12)",98017.5150282383,Match,0.007447719573974609,0.005770444869995117,0.013484716415405273,0.4,0.85
7,5000,Symmetries and exponential error reduction in Yang-Mills theories on the lattice,journals/cphysics/MorteG09a,10.1.1.311.2734,20168886,"(57, '-', 57)",98017.5150282383,Match,0.01972365379333496,0.013568639755249023,0.033943891525268555,0.4,0.85
7,5000,A forward semi-Lagrangian method for the numerical solution of the Vlasov equation,journals/cphysics/CrouseillesRS09,10.1.1.416.361,13742515,"(50, '-', 25)",98017.5150282383,Match,0.008489847183227539,0.006309986114501953,0.015099763870239258,0.4,0.85
7,5000,Adaptive scanning – a proposal how to scan theoretical predictions over a multi-dimensional parameter space efficiently,journals/cphysics/Brein05,10.1.1.342.3757,22684258,"(71, '-', 10)",98017.5150282383,Match,0.01217341423034668,0.010250568389892578,0.022923946380615234,0.4,0.85
7,5000,Symplectic integrators for classical spin,journals/cphysics/SteinigewegS06,10.1.1.306.3321,19903488,"(24, '-', 14)",98017.5150282383,Match,0.005690097808837891,0.0043413639068603516,0.010241508483886719,0.4,0.85
7,5000,The Geant4 Visualisation System,journals/cphysics/AllisonABDMPTTT08,10.1.1.409.7192,27380555,"(14, '-', 8)",98017.5150282383,Match,0.0016939640045166016,0.0010979175567626953,0.0028591156005859375,0.4,0.85
7,5000,JADAMILU: a software code for computing selected eigenvalues of large sparse symmetric matrices,journals/cphysics/BollhoferN07,10.1.1.129.211,7798472,"(72, '-', 41)",98017.5150282383,Match,0.013417482376098633,0.008782148361206055,0.022639036178588867,0.4,0.85
7,5000,PHANTOM: a Monte Carlo event generator for six parton final states at high energy colliders.,journals/cphysics/BallestreroBBKM09,10.1.1.245.3291,14816916,"(72, '-', 72)",98017.5150282383,Match,0.011660575866699219,0.0065004825592041016,0.018475770950317383,0.4,0.85
7,5000,Simulation of long-baseline neutrino oscillation experiments with GLoBES (General Long Baseline Experiment Simulator),journals/cphysics/HuberLW05,10.1.1.342.5956,22688705,"(76, '-', 55)",98017.5150282383,Match,0.014154672622680664,0.01135873794555664,0.026044130325317383,0.4,0.85
7,5000,Automated generation of lattice QCD Feynman rules,journals/cphysics/HartHHM09,10.1.1.315.2622,20319242,"(28, '-', 10)",98017.5150282383,Match,0.003412008285522461,0.002245664596557617,0.005804538726806641,0.4,0.85
7,5000,Cuba – a library for multidimensional numerical integration,journals/cphysics/Hahn07,10.1.1.342.6393,22689413,"(30, '-', 30)",98017.5150282383,Match,0.009326696395874023,0.0053212642669677734,0.014906167984008789,0.4,0.85
7,5000,APACIC++ 2.0: A PArton Cascade,journals/cphysics/KraussSS06,10.1.1.343.5704,14835785,"(17, '-', 14)",98017.5150282383,Match,0.0007541179656982422,0.0003724098205566406,0.0011525154113769531,0.4,0.85
7,5000,Atmospheric MUons from PArametric formulas: a fast GEnerator for neutrino telescopes (MUPAGE),journals/cphysics/CarminatiBMS08,10.1.1.314.6925,20296927,"(70, '-', 51)",98017.5150282383,Match,0.007975101470947266,0.0061321258544921875,0.014405250549316406,0.4,0.85
7,5000,hep-ph/0501132 TSIL: a program for the calculation of two-loop self-energy integrals,journals/cphysics/MartinR06,10.1.1.344.5210,22749088,"(43, '-', 43)",98017.5150282383,Match,0.00493311882019043,0.0037202835083007812,0.008849859237670898,0.4,0.85
7,5000,New version of PLNoise: a package for exact numerical simulation of power-law noises,journals/cphysics/Milotti06,10.1.1.262.6590,15382862,"(48, '-', 9)",98017.5150282383,Match,0.004571437835693359,0.00363922119140625,0.008387565612792969,0.4,0.85
