k,num_removed_kmers,candidate_paper_title,candidate_dblp_id,citeseer_id,cluster_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
7,5000,Community Structure in Graphs,reference/complexity/FortunatoC09,10.1.1.331.8653,22091471,"(12, '-', 7)",96187.56774425507,Match,0.003430604934692383,0.0019123554229736328,0.005479097366333008,0.4,0.85
7,5000,Perturbation Analysis of Parametric Resonance,reference/complexity/Verhulst09a,10.1.1.145.7763,12127148,"(19, '-', 12)",96187.56774425507,Match,0.01138925552368164,0.005507707595825195,0.017221689224243164,0.4,0.85
7,5000,Structurally Dynamic Cellular Automata,reference/complexity/Ilachinski09,10.1.1.43.4076,8139245,"(18, '-', 10)",96187.56774425507,Match,0.003389596939086914,0.0020987987518310547,0.005628347396850586,0.4,0.85
7,5000,Ergodic Theory: Recurrence,reference/complexity/FrantzikinakisM09,10.1.1.246.7758,14886346,"(18, '-', 18)",96187.56774425507,Match,0.0035200119018554688,0.0016338825225830078,0.005272388458251953,0.4,0.85
7,5000,Adaptive Visual Servo Control,reference/complexity/HuGD09,10.1.1.135.621,10481100,"(16, '-', 11)",96187.56774425507,Match,0.003206491470336914,0.0019183158874511719,0.005250692367553711,0.4,0.85
7,5000,Complexity in Systems Level Biology and Genetics: Statistical Perspectives,reference/complexity/Stephens09,10.1.1.362.8606,24254612,"(33, '-', 8)",96187.56774425507,Match,0.00677037239074707,0.0044708251953125,0.011498689651489258,0.4,0.85
7,5000,Dynamics of Hamiltonian Systems,reference/complexity/Hanssmann09,10.1.1.140.91,3847282,"(15, '-', 15)",96187.56774425507,Match,0.0048525333404541016,0.001455545425415039,0.0064165592193603516,0.4,0.85
7,5000,Rough Set Data Analysis,reference/complexity/Tsumoto09,10.1.1.22.8595,210625,"(14, '-', 14)",96187.56774425507,Match,0.0034329891204833984,0.0017347335815429688,0.00528264045715332,0.4,0.85
7,5000,Contents Perturbation Theory in Celestial Mechanics,reference/complexity/Celletti09,10.1.1.74.6949,4336244,"(22, '-', 13)",96187.56774425507,Match,0.0051860809326171875,0.0024542808532714844,0.00780034065246582,0.4,0.85
7,5000,to Branching Processes.,reference/complexity/AlavaL09,10.1.1.236.4609,14586550,"(9, '-', 8)",96187.56774425507,Match,0.0033805370330810547,0.0013339519500732422,0.004812479019165039,0.4,0.85
7,5000,Perturbation theory for PDEs,reference/complexity/Bambusi09,10.1.1.78.8990,4500383,"(11, '-', 8)",96187.56774425507,Match,0.00487971305847168,0.002452373504638672,0.007481813430786133,0.4,0.85
7,5000,Self-organizing Systems,reference/complexity/Banzhaf09,10.1.1.111.7466,5724536,"(11, '-', 10)",96187.56774425507,Match,0.0038781166076660156,0.001706838607788086,0.0057065486907958984,0.4,0.85
7,5000,Minority Games,reference/complexity/YeungZ09,10.1.1.247.6599,14896544,"(8, '-', 8)",96187.56774425507,Match,0.0005371570587158203,0.0001804828643798828,0.0007355213165283203,0.4,0.85
7,5000,Local Bootstrap Percolation,reference/complexity/GregorioLD09,10.1.1.188.100,14288093,"(14, '-', 14)",96187.56774425507,Match,0.0017023086547851562,0.0006229877471923828,0.002373218536376953,0.4,0.85
7,5000, Cost Sharing,reference/complexity/Koster09,10.1.1.126.9074,9047254,"(4, '-', 4)",96187.56774425507,Match,0.00025153160095214844,9.465217590332031e-05,0.0003592967987060547,0.4,0.85
7,5000, Hamiltonian Perturbation Theory (and Transition to Chaos),reference/complexity/BroerH09,10.1.1.139.9157,9036223,"(30, '-', 15)",96187.56774425507,Match,0.009037494659423828,0.004126787185668945,0.01341104507446289,0.4,0.85
7,5000,Exponential Random Graph Models,reference/snam/Fronczak18,10.1.1.157.7318,10179668,"(19, '-', 19)",96187.56774425507,Match,0.004348039627075195,0.0017914772033691406,0.0062673091888427734,0.4,0.85
7,5000,Sentiment Classification,reference/snam/X14to,10.1.1.110.6628,5634208,"(9, '-', 9)",96187.56774425507,Match,0.0017242431640625,0.0008654594421386719,0.002655029296875,0.4,0.85
7,5000,� Social Network Analysis Papers,reference/snam/X14vi,10.1.1.188.155,11840861,"(10, '-', 10)",96187.56774425507,Match,0.0046579837799072266,0.002506256103515625,0.007329463958740234,0.4,0.85
7,5000,A Social Network-Based Recommender System (SNRS,reference/snam/X18xkn,10.1.1.319.1842,10059899,"(20, '-', 20)",96187.56774425507,Match,0.005791902542114258,0.0040853023529052734,0.0101165771484375,0.4,0.85
7,5000,Adversarial Knowledge,reference/snam/X18i,10.1.1.378.6079,25214597,"(11, '-', 6)",96187.56774425507,Match,0.0012392997741699219,0.0003361701965332031,0.0016133785247802734,0.4,0.85
7,5000,Online Forums 1,reference/snam/X18yq,10.1.1.193.1283,12083328,"(6, '-', 6)",96187.56774425507,Match,0.0002694129943847656,0.00010418891906738281,0.00038695335388183594,0.4,0.85
7,5000,Adversarial Knowledge,reference/snam/X14h,10.1.1.378.6079,25214597,"(11, '-', 6)",96187.56774425507,Match,0.0012249946594238281,0.0003294944763183594,0.0015931129455566406,0.4,0.85
7,5000,Computational Aesthetics 2008,reference/snam/X18ex,10.1.1.170.5936,10856646,"(9, '-', 9)",96187.56774425507,Match,0.0006029605865478516,0.00020694732666015625,0.0008311271667480469,0.4,0.85
7,5000,Queueing Theory,reference/snam/Hlynka18,10.1.1.114.3656,176247,"(7, '-', 7)",96187.56774425507,Match,0.0020971298217773438,0.0007953643798828125,0.0029582977294921875,0.4,0.85
7,5000,High-Dimensional Data,reference/snam/X18oe,10.1.1.102.9338,584682,"(6, '-', 6)",96187.56774425507,Match,0.0017309188842773438,0.0005726814270019531,0.002356290817260742,0.4,0.85
7,5000,Sentiment Analysis in Social Media Texts,reference/snam/YusofLH18,10.1.1.310.4764,20141044,"(20, '-', 14)",96187.56774425507,Match,0.0060367584228515625,0.003247499465942383,0.009496450424194336,0.4,0.85
7,5000,• Reproducibility,reference/snam/X18xfh,10.1.1.109.3017,1202784,"(8, '-', 8)",96187.56774425507,Match,0.0016665458679199219,0.0006999969482421875,0.0024232864379882812,0.4,0.85
7,5000,and Data Processing,reference/snam/X14fe,10.1.1.102.3570,513650,"(4, '-', 4)",96187.56774425507,Match,0.0006835460662841797,0.0002448558807373047,0.0009558200836181641,0.4,0.85
7,5000,Abstract Business Process Intelligence,reference/snam/X14bc,10.1.1.103.1174,595026,"(10, '-', 10)",96187.56774425507,Match,0.003053903579711914,0.0014145374298095703,0.004563808441162109,0.4,0.85
7,5000,and Learning Analytics,reference/snam/X14hk,10.1.1.278.8129,16988419,"(7, '-', 7)",96187.56774425507,Match,0.0029354095458984375,0.0018296241760253906,0.004888296127319336,0.4,0.85
7,5000,9. Singular Value Decomposition.,reference/snam/X14uc,10.1.1.221.6619,13832567,"(12, '-', 12)",96187.56774425507,Match,0.00180816650390625,0.0010068416595458984,0.0028867721557617188,0.4,0.85
7,5000,Social Navigation,reference/snam/X18xjw,10.1.1.102.930,584156,"(5, '-', 5)",96187.56774425507,Match,0.0006585121154785156,0.00047326087951660156,0.0011823177337646484,0.4,0.85
7,5000,Sentiment Analysis of Twitter Data,reference/snam/Nakov18,10.1.1.207.5792,13145267,"(20, '-', 19)",96187.56774425507,Match,0.004354000091552734,0.0023109912872314453,0.006816864013671875,0.4,0.85
7,5000,Query Sessions,reference/snam/X18xdq,10.1.1.84.3619,4726917,"(8, '-', 8)",96187.56774425507,Match,0.002702474594116211,0.0015439987182617188,0.004357337951660156,0.4,0.85
7,5000,Query Sessions,reference/snam/X14qj,10.1.1.84.3619,4726917,"(8, '-', 8)",96187.56774425507,Match,0.0026776790618896484,0.0014827251434326172,0.004271030426025391,0.4,0.85
7,5000,and Data Processing,reference/snam/X18gw,10.1.1.102.3570,513650,"(4, '-', 4)",96187.56774425507,Match,0.0006866455078125,0.0002295970916748047,0.0009434223175048828,0.4,0.85
7,5000,Network Science,reference/snam/X14lr,10.1.1.110.3651,5610816,"(5, '-', 5)",96187.56774425507,Match,0.0010058879852294922,0.0006256103515625,0.0016841888427734375,0.4,0.85
7,5000,Queueing Theory,reference/snam/Hlynka14,10.1.1.114.3656,176247,"(7, '-', 7)",96187.56774425507,Match,0.0021047592163085938,0.0007779598236083984,0.0029485225677490234,0.4,0.85
7,5000,Towards Location-based Social Networking Services ∗,reference/snam/X18su,10.1.1.294.6830,19247569,"(16, '-', 15)",96187.56774425507,Match,0.009120702743530273,0.005670070648193359,0.015101194381713867,0.4,0.85
7,5000,� Social Network Analysis Papers,reference/snam/X18xkc,10.1.1.188.155,11840861,"(10, '-', 10)",96187.56774425507,Match,0.004427433013916016,0.0024318695068359375,0.007027864456176758,0.4,0.85
7,5000,Network Science,reference/snam/X18xf,10.1.1.110.3651,5610816,"(5, '-', 5)",96187.56774425507,Match,0.0009894371032714844,0.0006268024444580078,0.001669168472290039,0.4,0.85
7,5000,Online Forums 1,reference/snam/X14mt,10.1.1.193.1283,12083328,"(6, '-', 6)",96187.56774425507,Match,0.00026798248291015625,0.00011491775512695312,0.0003962516784667969,0.4,0.85
7,5000,Social Phishing,reference/snam/ZhuH18,10.1.1.61.9231,9012509,"(8, '-', 3)",96187.56774425507,Match,0.0003724098205566406,0.00014066696166992188,0.0005309581756591797,0.4,0.85
7,5000,4. Exploratory Data Analysis,reference/snam/X18kx,10.1.1.128.2868,7012758,"(13, '-', 13)",96187.56774425507,Match,0.004645824432373047,0.002583026885986328,0.007383823394775391,0.4,0.85
7,5000,Ensemble of Classifiers � Goal,reference/snam/X18jr,10.1.1.134.9624,7419636,"(10, '-', 10)",96187.56774425507,Match,0.0031082630157470703,0.001617431640625,0.00483250617980957,0.4,0.85
7,5000,Sentiment Classification,reference/snam/X18xhq,10.1.1.110.6628,5634208,"(9, '-', 9)",96187.56774425507,Match,0.0017476081848144531,0.0008866786956787109,0.002699613571166992,0.4,0.85
7,5000,Coauthorship Networks and,reference/snam/X18da,10.1.1.131.8175,520024,"(12, '-', 10)",96187.56774425507,Match,0.0010657310485839844,0.0005910396575927734,0.001706838607788086,0.4,0.85
7,5000,Sentiment Analysis of Microblogs 1,reference/snam/BasileBNNP18,10.1.1.374.7743,24957955,"(17, '-', 17)",96187.56774425507,Match,0.0054051876068115234,0.002753734588623047,0.008336305618286133,0.4,0.85
7,5000,and Learning Analytics,reference/snam/X18rz,10.1.1.278.8129,16988419,"(7, '-', 7)",96187.56774425507,Match,0.002935647964477539,0.0018494129180908203,0.004907846450805664,0.4,0.85
7,5000,Probabilistic Logic Learning,reference/snam/X14pn,10.1.1.10.2504,129759,"(10, '-', 10)",96187.56774425507,Match,0.0011086463928222656,0.0003960132598876953,0.0015454292297363281,0.4,0.85
7,5000,Coauthorship Networks and,reference/snam/X14cd,10.1.1.131.8175,520024,"(10, '-', 13)",96187.56774425507,Match,0.001127004623413086,0.0006139278411865234,0.0017910003662109375,0.4,0.85
7,5000,9. Singular Value Decomposition.,reference/snam/X18xih,10.1.1.221.6619,13832567,"(12, '-', 12)",96187.56774425507,Match,0.0018055438995361328,0.0010013580322265625,0.002879619598388672,0.4,0.85
7,5000,Towards Location-based Social Networking Services ∗,reference/snam/X14ib,10.1.1.294.6830,19247569,"(16, '-', 15)",96187.56774425507,Match,0.009756326675415039,0.0052928924560546875,0.015364646911621094,0.4,0.85
7,5000,on Interorganizational Networks,reference/snam/Raab18a,10.1.1.196.96,12351091,"(10, '-', 7)",96187.56774425507,Match,0.002470731735229492,0.0018074512481689453,0.004391670227050781,0.4,0.85
7,5000,Probabilistic Logic Learning,reference/snam/X18xcp,10.1.1.10.2504,129759,"(10, '-', 10)",96187.56774425507,Match,0.0011029243469238281,0.00039577484130859375,0.001539468765258789,0.4,0.85
7,5000,Abstract Business Process Intelligence,reference/snam/X18bv,10.1.1.103.1174,595026,"(10, '-', 10)",96187.56774425507,Match,0.0030472278594970703,0.0014183521270751953,0.004561424255371094,0.4,0.85
7,5000,Canonical Correlation Analysis. The,reference/snam/AbdiGEB18,10.1.1.324.403,21284905,"(11, '-', 10)",96187.56774425507,Match,0.004652738571166992,0.0020325183868408203,0.006828784942626953,0.4,0.85
7,5000,Social Navigation,reference/snam/X14ve,10.1.1.102.930,584156,"(5, '-', 5)",96187.56774425507,Match,0.0005929470062255859,0.0004665851593017578,0.0011057853698730469,0.4,0.85
7,5000,Sentiment Analysis in Social Media Texts,reference/snam/LinH14,10.1.1.310.4764,20141044,"(20, '-', 14)",96187.56774425507,Match,0.006409406661987305,0.003627300262451172,0.010252952575683594,0.4,0.85
7,5000,Synopsis,reference/db/X09xxfh,10.1.1.107.7867,1071423,"(2, '-', 2)",96187.56774425507,Match,0.0001373291015625,5.340576171875e-05,0.0001971721649169922,0.4,0.85
7,5000,Object Identity,reference/db/UrbanD09a,10.1.1.113.2133,696842,"(7, '-', 7)",96187.56774425507,Match,0.002021312713623047,0.0009260177612304688,0.0030188560485839844,0.4,0.85
7,5000, \t Privacy-Preserving Data Mining,reference/db/Clifton18b,10.1.1.131.1561,54391,"(17, '-', 17)",96187.56774425507,Match,0.007554054260253906,0.0027871131896972656,0.010524988174438477,0.4,0.85
7,5000,2 Visualization Pipeline,reference/db/HauserS09,10.1.1.101.5963,425327,"(7, '-', 8)",96187.56774425507,Match,0.0013811588287353516,0.00040435791015625,0.0018279552459716797,0.4,0.85
7,5000,Why Inverse Document Frequency?,reference/db/Ounis09,10.1.1.19.8902,8563007,"(12, '-', 12)",96187.56774425507,Match,0.002936124801635742,0.0016613006591796875,0.0047228336334228516,0.4,0.85
7,5000,XML Typechecking,reference/db/BenzakenCHPV18,10.1.1.211.6233,14476323,"(9, '-', 6)",96187.56774425507,Match,0.0005650520324707031,0.0001895427703857422,0.0007815361022949219,0.4,0.85
7,5000,The Curse of Dimensionality,reference/db/000218a,10.1.1.18.1878,7160406,"(10, '-', 10)",96187.56774425507,Match,0.0021665096282958984,0.001257181167602539,0.0035119056701660156,0.4,0.85
7,5000,Business Process Modeling Notation,reference/db/Aalst09b,10.1.1.417.7552,27920950,"(16, '-', 16)",96187.56774425507,Match,0.004494667053222656,0.001972675323486328,0.006600618362426758,0.4,0.85
7,5000,Rewriting Queries Using Views,reference/db/Li18h,10.1.1.221.3008,13811617,"(18, '-', 13)",96187.56774425507,Match,0.005168437957763672,0.0028221607208251953,0.008167266845703125,0.4,0.85
7,5000,Motion Graphs,reference/db/X09xjm,10.1.1.11.2895,43772,"(5, '-', 5)",96187.56774425507,Match,0.0027191638946533203,0.001720428466796875,0.004554033279418945,0.4,0.85
7,5000,Deep Web Content Mining,reference/db/X09xxni,10.1.1.192.9311,12066581,"(8, '-', 8)",96187.56774425507,Match,0.0006022453308105469,0.0002334117889404297,0.0008616447448730469,0.4,0.85
7,5000,Indexing Compressed Text,reference/db/FerraginaV18,10.1.1.12.8684,1382640,"(12, '-', 12)",96187.56774425507,Match,0.004131793975830078,0.001775503158569336,0.006040096282958984,0.4,0.85
7,5000,XML Metadata Interchange (XMI),reference/db/Weiss18,10.1.1.34.3279,8148347,"(18, '-', 18)",96187.56774425507,Match,0.003309965133666992,0.001729726791381836,0.005151271820068359,0.4,0.85
7,5000,The Curse of Dimensionality,reference/db/Chen09,10.1.1.18.1878,7160406,"(10, '-', 10)",96187.56774425507,Match,0.0021560192108154297,0.001188516616821289,0.0034334659576416016,0.4,0.85
7,5000,Conduct Business Process Reengineering,reference/db/Francalanci18,10.1.1.102.3995,518793,"(14, '-', 14)",96187.56774425507,Match,0.003546476364135742,0.0017495155334472656,0.005418539047241211,0.4,0.85
7,5000,Open Nested Transactions,reference/db/X09xnx,10.1.1.417.7846,27922539,"(11, '-', 11)",96187.56774425507,Match,0.002681732177734375,0.0017385482788085938,0.0045397281646728516,0.4,0.85
7,5000,Primitive Events,reference/db/X09xru,10.1.1.53.3511,7861942,"(9, '-', 7)",96187.56774425507,Match,0.0021648406982421875,0.0012080669403076172,0.003457307815551758,0.4,0.85
7,5000,Incremental Maintenance of Views with Duplicates,reference/db/Gupta09g,10.1.1.36.9199,8188248,"(24, '-', 24)",96187.56774425507,Match,0.009195804595947266,0.004958391189575195,0.014438390731811523,0.4,0.85
7,5000,Synthetic Image,reference/db/X09xxfj,10.1.1.106.4356,941921,"(9, '-', 9)",96187.56774425507,Match,0.0025861263275146484,0.0009486675262451172,0.003612041473388672,0.4,0.85
7,5000,Rewriting Queries Using Views,reference/db/Li09h,10.1.1.221.3008,13811617,"(14, '-', 14)",96187.56774425507,Match,0.004914522171020508,0.0026559829711914062,0.007742404937744141,0.4,0.85
7,5000,Secure Data Outsourcing,reference/db/Carminati18c,10.1.1.128.900,4866427,"(15, '-', 15)",96187.56774425507,Match,0.0012521743774414062,0.0004112720489501953,0.0017044544219970703,0.4,0.85
7,5000,Geographic Information Services ABSTRACT,reference/db/X09wj,10.1.1.196.4896,12390261,"(10, '-', 14)",96187.56774425507,Match,0.004508018493652344,0.0019910335540771484,0.00663447380065918,0.4,0.85
7,5000,Data Stream Algorithms,reference/db/X09mo,10.1.1.156.1685,10053848,"(10, '-', 10)",96187.56774425507,Match,0.002663135528564453,0.0013234615325927734,0.004079580307006836,0.4,0.85
7,5000,�Distributed Hash Tables,reference/db/Galuba18,10.1.1.109.1864,1191614,"(10, '-', 10)",96187.56774425507,Match,0.00046062469482421875,0.00014090538024902344,0.0006163120269775391,0.4,0.85
7,5000,Data Quality Assessment,reference/db/Batini09,10.1.1.10.5567,169364,"(9, '-', 9)",96187.56774425507,Match,0.001992940902709961,0.0009403228759765625,0.002997159957885742,0.4,0.85
7,5000,Join Indices,reference/db/X09i,10.1.1.105.5626,6129,"(6, '-', 6)",96187.56774425507,Match,0.0007600784301757812,0.00027751922607421875,0.0010731220245361328,0.4,0.85
7,5000,Indexing Compressed Text,reference/db/FerraginaV09,10.1.1.12.8684,1382640,"(12, '-', 12)",96187.56774425507,Match,0.0041577816009521484,0.0017843246459960938,0.006074666976928711,0.4,0.85
7,5000,Adaptive Query Processing,reference/db/Pitoura09a,10.1.1.110.5075,4566422,"(10, '-', 10)",96187.56774425507,Match,0.0023293495178222656,0.0010612010955810547,0.0034706592559814453,0.4,0.85
7,5000,A Survey on Parallel and Distributed Data Warehouses,reference/db/Eavis09,10.1.1.261.3419,15332372,"(19, '-', 18)",96187.56774425507,Match,0.005045652389526367,0.0025391578674316406,0.007743358612060547,0.4,0.85
7,5000,Diagrammatic Representation of OWL,reference/db/X09oz,10.1.1.306.6864,19924179,"(12, '-', 12)",96187.56774425507,Match,0.002903461456298828,0.0016856193542480469,0.0047016143798828125,0.4,0.85
7,5000,Spatial Access Methods,reference/db/X09xxcd,10.1.1.105.4598,845776,"(10, '-', 10)",96187.56774425507,Match,0.001840829849243164,0.001129150390625,0.003047466278076172,0.4,0.85
7,5000,Java Database Connectivity,reference/db/Li09,10.1.1.136.7609,7626873,"(12, '-', 12)",96187.56774425507,Match,0.003199338912963867,0.0015170574188232422,0.0048215389251708984,0.4,0.85
7,5000,A Survey on Parallel and Distributed Data Warehouses,reference/db/BellatrecheDD18,10.1.1.261.3419,15332372,"(19, '-', 18)",96187.56774425507,Match,0.00510716438293457,0.0026471614837646484,0.007912874221801758,0.4,0.85
7,5000,An Image Data Model,reference/db/X09xas,10.1.1.20.1750,855124,"(8, '-', 8)",96187.56774425507,Match,0.002401113510131836,0.0013370513916015625,0.0038373470306396484,0.4,0.85
7,5000,Declarative Networking,reference/db/RoscoeL18,10.1.1.163.9821,9971841,"(11, '-', 11)",96187.56774425507,Match,0.00445246696472168,0.0017533302307128906,0.006327390670776367,0.4,0.85
7,5000,Query by Humming,reference/db/BuWF18,10.1.1.158.8392,10244271,"(10, '-', 10)",96187.56774425507,Match,0.0002257823944091797,7.581710815429688e-05,0.00031185150146484375,0.4,0.85
7,5000,Conduct Business Process Reengineering,reference/db/Francalanci09,10.1.1.102.3995,518793,"(14, '-', 14)",96187.56774425507,Match,0.0035257339477539062,0.0018739700317382812,0.005521535873413086,0.4,0.85
7,5000,Querying Semi-Structured Data,reference/db/X09xue,10.1.1.40.2751,15115,"(17, '-', 17)",96187.56774425507,Match,0.003002643585205078,0.0017018318176269531,0.004814624786376953,0.4,0.85
7,5000,Multidimensional Scaling,reference/db/Shen09c,10.1.1.106.7527,974553,"(11, '-', 11)",96187.56774425507,Match,0.004556417465209961,0.0017077922821044922,0.006384849548339844,0.4,0.85
7,5000,Lightweight Ontologies,reference/db/GiunchigliaZ18,10.1.1.101.1717,367051,"(13, '-', 13)",96187.56774425507,Match,0.0038385391235351562,0.001493692398071289,0.005436897277832031,0.4,0.85
7,5000,Why Inverse Document Frequency?,reference/db/Ounis18,10.1.1.19.8902,8563007,"(12, '-', 12)",96187.56774425507,Match,0.0029315948486328125,0.0017108917236328125,0.004763126373291016,0.4,0.85
7,5000,the Object Query Language,reference/db/X09xmy,10.1.1.152.2057,9785385,"(10, '-', 10)",96187.56774425507,Match,0.0008122920989990234,0.00023651123046875,0.0010781288146972656,0.4,0.85
7,5000,UML Activity Diagrams,reference/db/Baresi18,10.1.1.11.6152,8584587,"(8, '-', 11)",96187.56774425507,Match,0.002562999725341797,0.0009982585906982422,0.003635406494140625,0.4,0.85
7,5000,On Visual Formalisms,reference/db/HarelM09,10.1.1.20.6336,2025,"(9, '-', 9)",96187.56774425507,Match,0.00278472900390625,0.0015196800231933594,0.004404783248901367,0.4,0.85
7,5000,Optimization of DAG-Structured Query Evaluation Plans,reference/db/X09xod,10.1.1.46.9924,3884864,"(23, '-', 9)",96187.56774425507,Match,0.003663778305053711,0.0019104480743408203,0.0056972503662109375,0.4,0.85
7,5000,On Multi-Query Optimization,reference/db/RoyS09,10.1.1.29.7189,1013250,"(11, '-', 11)",96187.56774425507,Match,0.0013015270233154297,0.0005626678466796875,0.0019145011901855469,0.4,0.85
7,5000,Visualizing Network Data,reference/db/Wills09a,10.1.1.25.9721,2198816,"(11, '-', 11)",96187.56774425507,Match,0.0038497447967529297,0.001588582992553711,0.005551815032958984,0.4,0.85
7,5000,Geography Markup Language (GML) 2.0,reference/db/SharmaH09,10.1.1.26.6749,8337098,"(14, '-', 14)",96187.56774425507,Match,0.0020987987518310547,0.0007855892181396484,0.0029516220092773438,0.4,0.85
7,5000,Rounding,reference/db/X09xxl,10.1.1.100.393,268092,"(2, '-', 2)",96187.56774425507,Match,0.0007297992706298828,0.0002663135528564453,0.0010328292846679688,0.4,0.85
