k,num_removed_kmers,candidate_paper_title,candidate_dblp_id,citeseer_id,cluster_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
7,5000,DCS: An Efficient Distributed-Certificate-Service Scheme for Vehicular Networks,journals/tvt/WasefJS10,10.1.1.205.8505,13060315,"(48, '-', 15)",96496.17447137833,Match,0.009607315063476562,0.007199525833129883,0.01716899871826172,0.4,0.85
7,5000,A Distributed Algorithm for the Dead End Problem of Location Based Routing in Sensor Networks,journals/tvt/ZouLX05,10.1.1.162.1026,10408153,"(38, '-', 38)",96496.17447137833,Match,0.011267900466918945,0.009411811828613281,0.02113938331604004,0.4,0.85
7,5000,Optimal Routing in Gossip Networks,journals/tvt/ShavittS05,10.1.1.5.1078,8869369,"(18, '-', 18)",96496.17447137833,Match,0.002094745635986328,0.001943826675415039,0.004140138626098633,0.4,0.85
7,5000,PPAB: A Privacy-Preserving Authentication and Billing Architecture for Metropolitan Area Sharing Networks,journals/tvt/ZhuLSHS09,10.1.1.158.1531,10203763,"(65, '-', 18)",96496.17447137833,Match,0.01492166519165039,0.011835813522338867,0.027321577072143555,0.4,0.85
7,5000,VT-2009-01401.R3 1 Geographical Routing with Location Service in Intermittently Connected MANETs,journals/tvt/KuiperN11,10.1.1.299.865,19482824,"(44, '-', 27)",96496.17447137833,Match,0.012943029403686523,0.008067846298217773,0.02142024040222168,0.4,0.85
7,5000,Analysis of a mobility management scheme considering battery power conservation in IP-based mobile networks,journals/tvt/KwonNHS04,10.1.1.399.4279,14241635,"(72, '-', 13)",96496.17447137833,Match,0.014090776443481445,0.011492252349853516,0.02613353729248047,0.4,0.85
7,5000,RD 4: Role-Differentiated Cooperative Deceptive Data Detection and Filtering in VANETs,journals/tvt/ShaWS10,10.1.1.360.6611,24076751,"(46, '-', 9)",96496.17447137833,Match,0.009804248809814453,0.007000923156738281,0.017204761505126953,0.4,0.85
7,5000,App-MAC: An Application-Aware Event-Oriented MAC Protocol for Multimodality Wireless Sensor Networks,journals/tvt/DuS08,10.1.1.122.289,6546944,"(54, '-', 12)",96496.17447137833,Match,0.012685060501098633,0.007672548294067383,0.020780086517333984,0.4,0.85
7,5000,A Game-theoretic Analysis of Link Adaptation in Cellular Radio Networks,journals/tvt/GindeMBK08,10.1.1.99.9194,5577315,"(30, '-', 14)",96496.17447137833,Match,0.00707697868347168,0.005074977874755859,0.012425661087036133,0.4,0.85
7,5000,1 Design of Learning Based MIMO Cognitive Radio Systems,journals/tvt/Gao0LW10,10.1.1.250.5358,15001843,"(25, '-', 11)",96496.17447137833,Match,0.005350351333618164,0.004355907440185547,0.00990915298461914,0.4,0.85
7,5000,On Space–Frequency Correlation of UWB MIMO Channels,journals/tvt/HongWTAMG10,10.1.1.408.4762,27314768,"(21, '-', 10)",96496.17447137833,Match,0.003445863723754883,0.0031762123107910156,0.006785392761230469,0.4,0.85
7,5000,Fast Antijamming Timing Acquisition Using Multilayer Synchronization Sequence,journals/tvt/ZhangGW013,10.1.1.414.4313,27734417,"(41, '-', 9)",96496.17447137833,Match,0.008938312530517578,0.00722193717956543,0.01651477813720703,0.4,0.85
7,5000,Performance evaluation of CDMA reverse links with imperfect beamforming in a multicell environment using a simplified beamforming model,journals/tvt/YuYMZ06,10.1.1.375.4299,4182431,"(104, '-', 28)",96496.17447137833,Match,0.013562917709350586,0.010406494140625,0.02447223663330078,0.4,0.85
7,5000,Power control and capacity analysis for a packetized indoor multimedia DS-CDMA network,journals/tvt/ManjiZ00,10.1.1.69.5007,2746358,"(59, '-', 16)",96496.17447137833,Match,0.010479450225830078,0.006117582321166992,0.01695394515991211,0.4,0.85
7,5000,On ARQ scheme with adaptive error control,journals/tvt/MinnZB01,10.1.1.131.7842,251844,"(29, '-', 14)",96496.17447137833,Match,0.005490541458129883,0.003927707672119141,0.009612798690795898,0.4,0.85
7,5000,Multiplexing/Beamforming Switching for Coded MIMO in Spatially Correlated Channels Based on Closed-Form BER Approximations,journals/tvt/McKayCFH07,10.1.1.132.6373,7328633,"(82, '-', 17)",96496.17447137833,Match,0.013198614120483398,0.010795354843139648,0.02451920509338379,0.4,0.85
7,5000,On the analytical evaluation of closed-loop power-control error statistics in DS-CDMA cellular systems,journals/tvt/AbrardoS00,10.1.1.323.7273,11711580,"(69, '-', 32)",96496.17447137833,Match,0.009738445281982422,0.006669282913208008,0.016772031784057617,0.4,0.85
7,5000,Return Link Code Acquisition for 1-D and 2-D with DS-CDMA for High Capacity Multiuser Systems,journals/tvt/ReedHC08,10.1.1.71.7800,4225197,"(48, '-', 48)",96496.17447137833,Match,0.0067751407623291016,0.005723237991333008,0.012774229049682617,0.4,0.85
7,5000,Capacity-Based Parameter Optimization of Bit-Interleaved Coded CPM With Differential Detection,journals/tvt/SeshadriV08,10.1.1.141.1002,9109517,"(56, '-', 23)",96496.17447137833,Match,0.008777141571044922,0.006979942321777344,0.01610732078552246,0.4,0.85
7,5000,A Distributed Power-Allocation and Signal-Shaping Game for the Competitively Optimal Throughput-Maximization of Multiple-Antenna “ad hoc” Networks,journals/tvt/BaccarelliBP06,10.1.1.78.9218,4501250,"(73, '-', 9)",96496.17447137833,Match,0.014677047729492188,0.012472152709960938,0.02775287628173828,0.4,0.85
7,5000,Cooperative Fair Scheduling for the Downlink of CDMA Cellular Networks,journals/tvt/DianatiSN07,10.1.1.115.2089,6007089,"(38, '-', 14)",96496.17447137833,Match,0.0052585601806640625,0.004855632781982422,0.010344266891479492,0.4,0.85
7,5000,A Distributed Asynchronous Directional-to-Directional MAC Protocol for Wireless Ad Hoc Networks,journals/tvt/ShihabCP09,10.1.1.153.6773,9921385,"(51, '-', 22)",96496.17447137833,Match,0.015712499618530273,0.008349180221557617,0.024474620819091797,0.4,0.85
7,5000,An SMDP-Based Service Model for Interdomain Resource Allocation in Mobile Cloud Networks,journals/tvt/LiangCHSP12,10.1.1.261.1400,15318860,"(47, '-', 12)",96496.17447137833,Match,0.011863946914672852,0.009456872940063477,0.02177119255065918,0.4,0.85
7,5000,Cross-Layer Performance Study of Cooperative Diversity System With ARQ,journals/tvt/MahinthanRMS09,10.1.1.157.8436,10186010,"(37, '-', 10)",96496.17447137833,Match,0.0071604251861572266,0.0063838958740234375,0.01384592056274414,0.4,0.85
7,5000,Theoretical analysis of reverse link capacity of an SIR-based power-controlled cellular CDMA system in a multipath fading environment,journals/tvt/KimA01,10.1.1.324.3591,1294040,"(85, '-', 16)",96496.17447137833,Match,0.013020038604736328,0.010363578796386719,0.023901700973510742,0.4,0.85
7,5000,Utilizing Multiple Channels With Fewer Radios in Wireless Mesh Networks,journals/tvt/KuLTL11,10.1.1.299.2509,19490457,"(43, '-', 21)",96496.17447137833,Match,0.006339311599731445,0.005233287811279297,0.011820077896118164,0.4,0.85
7,5000,A Comparative Analysis of Spatial Multiplexing Techniques for Outdoor MIMO-OFDM Systems with a Limited Feedback Constraint,journals/tvt/SavazziNS09,10.1.1.212.6861,13397393,"(61, '-', 17)",96496.17447137833,Match,0.011786699295043945,0.007895708084106445,0.020091772079467773,0.4,0.85
7,5000,Angular power distribution and mean effective gain of mobile antenna in different propagation environments,journals/tvt/KalliolaSLKKV02,10.1.1.194.7249,3688528,"(66, '-', 11)",96496.17447137833,Match,0.012033224105834961,0.010738611221313477,0.023315906524658203,0.4,0.85
7,5000,Optimized FMIPv6 using IEEE 802.21 MIH Services in Vehicular Networks,journals/tvt/MussabbirYNF07,10.1.1.167.7873,10671047,"(46, '-', 16)",96496.17447137833,Match,0.007258415222167969,0.005033016204833984,0.012535333633422852,0.4,0.85
7,5000,Energy Management Analysis and Enhancement in IEEE 802.16e WirelessMAN,journals/tvt/ZhangXL09,10.1.1.337.9751,22582036,"(33, '-', 12)",96496.17447137833,Match,0.006495475769042969,0.004767656326293945,0.011487483978271484,0.4,0.85
7,5000,Correspondence Channel Impulse Response Tap Prediction for Time-Varying Wireless Channels,journals/tvt/AkhtmanH07,10.1.1.333.1959,22170687,"(45, '-', 23)",96496.17447137833,Match,0.006089687347412109,0.004241466522216797,0.01052999496459961,0.4,0.85
7,5000,Collaborative Uplink Transmit Beamforming With Robustness Against Channel Estimation Errors,journals/tvt/El-KeyiC09,10.1.1.331.354,22053591,"(61, '-', 17)",96496.17447137833,Match,0.008447885513305664,0.005134105682373047,0.013832330703735352,0.4,0.85
7,5000,Link scheduling with power control for throughput enhancement in multihop wireless networks,journals/tvt/TangXCZ06,10.1.1.331.4816,5404480,"(56, '-', 19)",96496.17447137833,Match,0.016490459442138672,0.010181188583374023,0.027184247970581055,0.4,0.85
7,5000,Minimum Error-Rate Linear Dispersion Codes for Cooperative Relays,journals/tvt/LiangWB07,10.1.1.124.9165,6770682,"(43, '-', 36)",96496.17447137833,Match,0.0076982975006103516,0.005895853042602539,0.013878107070922852,0.4,0.85
7,5000,Optimal Cooperative Internetwork Spectrum Sharing for Cognitive Radio Systems With Spectrum Pooling,journals/tvt/SiJYL10,10.1.1.338.4446,22590387,"(54, '-', 16)",96496.17447137833,Match,0.01049494743347168,0.008883953094482422,0.019809246063232422,0.4,0.85
7,5000,Iterative Equalization with Soft Feedback with a Subsequent Stage Employing Error Search and Correction,journals/tvt/RosslerGH08,10.1.1.142.1912,8831321,"(59, '-', 44)",96496.17447137833,Match,0.013114690780639648,0.009946346282958984,0.023551464080810547,0.4,0.85
7,5000,An Advanced SOM Algorithm Applied to Handover Management Within LTE,journals/tvt/SinclairHGIA13,10.1.1.309.9384,20108805,"(43, '-', 9)",96496.17447137833,Match,0.004954338073730469,0.003075122833251953,0.00819253921508789,0.4,0.85
7,5000,QoS provisioning dynamic connection-admission control for multimedia wireless networks using a hopfield neural network,journals/tvt/AhnR04,10.1.1.128.7837,7051195,"(73, '-', 17)",96496.17447137833,Match,0.0192110538482666,0.010298013687133789,0.03001546859741211,0.4,0.85
7,5000,Bounds on the Capacity of the Gaussian Soft Handover Channel,journals/tvt/RajanM08,10.1.1.420.8576,28091826,"(25, '-', 16)",96496.17447137833,Match,0.005423307418823242,0.004275321960449219,0.009907245635986328,0.4,0.85
7,5000,Improving 3GPP-LTE Uplink Control Signaling Performance Using Complex-Field Coding,journals/tvt/ChaitanyaL13,10.1.1.395.8259,26401022,"(51, '-', 28)",96496.17447137833,Match,0.008099794387817383,0.007038593292236328,0.015469551086425781,0.4,0.85
7,5000,Queueing Delay Analysis for Packet Schedulers with/without Multiuser Diversity over a Fading Channel,journals/tvt/IshizakiH07,10.1.1.76.735,4416155,"(49, '-', 14)",96496.17447137833,Match,0.011573076248168945,0.009008646011352539,0.021003007888793945,0.4,0.85
7,5000,A Robust Localization Algorithm for Mobile Sensors Using Belief Functions,journals/tvt/MouradSAR11,10.1.1.379.7509,25295391,"(31, '-', 12)",96496.17447137833,Match,0.007459163665771484,0.0070111751556396484,0.014800548553466797,0.4,0.85
7,5000,Application of Shaping Technique with Turbo Coset Codes,journals/tvt/KhandaniT07,10.1.1.72.3061,15330810,"(24, '-', 9)",96496.17447137833,Match,0.002063274383544922,0.0016620159149169922,0.0038118362426757812,0.4,0.85
7,5000,Secondary User Access in LTE Architecture Based on a Base-Station-Centric Framework With Dynamic Pricing,journals/tvt/DixitPY13,10.1.1.419.2375,28005835,"(74, '-', 49)",96496.17447137833,Match,0.011074304580688477,0.00793147087097168,0.01940131187438965,0.4,0.85
7,5000,An Adaptive Delay-Minimized Route Design for Wireless Sensor-Actuator Networks,journals/tvt/NgaiLL09,10.1.1.75.5368,4368619,"(47, '-', 15)",96496.17447137833,Match,0.010447263717651367,0.006847381591796875,0.017665863037109375,0.4,0.85
7,5000,Asynchronous Multichannel MAC Design With Difference-Set-Based Hopping Sequences,journals/tvt/HouCSH11,10.1.1.228.1462,14157046,"(52, '-', 10)",96496.17447137833,Match,0.006029605865478516,0.004588603973388672,0.010869503021240234,0.4,0.85
7,5000,Joint Topology Control and Authentication Design in Mobile Ad Hoc Networks With Cooperative Communications,journals/tvt/GuanYJL12,10.1.1.337.7406,22577679,"(52, '-', 18)",96496.17447137833,Match,0.019971847534179688,0.013824701309204102,0.03445553779602051,0.4,0.85
7,5000,Supporting Asymmetric Traffic in a TDD/CDMA Cellular Network via Interference-Aware Dynamic Channel  Allocation and Space-Time LMMSE Joint Detection,journals/tvt/SpyropoulosZ09,10.1.1.161.5752,4338526,"(89, '-', 94)",96496.17447137833,Match,0.015756607055664062,0.011432170867919922,0.0277712345123291,0.4,0.85
7,5000,Construction of Regular Quasi-Cyclic Protograph LDPC Codes Based on Vandermonde Matrices,journals/tvt/BonelloCH08,10.1.1.320.5431,20818394,"(60, '-', 20)",96496.17447137833,Match,0.0061762332916259766,0.0054168701171875,0.011842012405395508,0.4,0.85
7,5000,Full Diversity Blind Signal Designs for Unique Identification of Frequency Selective Channels,journals/tvt/ZhangYH12,10.1.1.312.1254,20188763,"(51, '-', 10)",96496.17447137833,Match,0.010669946670532227,0.008717536926269531,0.01981806755065918,0.4,0.85
7,5000,Hybrid channel assignment scheme for accommodating voice/data traffic in DS-CDMA cellular systems,journals/tvt/KimKKS00,10.1.1.61.3062,1828430,"(73, '-', 15)",96496.17447137833,Match,0.008679866790771484,0.005941629409790039,0.014969110488891602,0.4,0.85
7,5000,Effects of Subcarrier Power Allocation on an Interference Avoidance Code Assignment Strategy for Multirate MC-DS-CDMA Systems,journals/tvt/ChangW08,10.1.1.415.4827,19662875,"(83, '-', 69)",96496.17447137833,Match,0.021492958068847656,0.015528678894042969,0.037743568420410156,0.4,0.85
7,5000,NLOS Mitigation using Linear Programming in Ultra-Wideband Location-Aware Networks,journals/tvt/VenkateshB07,10.1.1.420.5480,21998299,"(40, '-', 13)",96496.17447137833,Match,0.010575532913208008,0.007921218872070312,0.018884897232055664,0.4,0.85
7,5000,A Wideband Spatial Channel Model for System-Wide Simulations,journals/tvt/CalcevCGHHKMMRX07,10.1.1.67.1237,3990568,"(34, '-', 9)",96496.17447137833,Match,0.006880998611450195,0.006357908248901367,0.013530731201171875,0.4,0.85
7,5000,Characterizing Temporal SNR Variation in 802.11 Networks,journals/tvt/GuhaS08,10.1.1.130.7519,4594582,"(30, '-', 30)",96496.17447137833,Match,0.0036356449127197266,0.0023202896118164062,0.0060727596282958984,0.4,0.85
7,5000,A Service-Agent-Based Roaming Architecture for WLAN/Cellular Integrated Networks,journals/tvt/ShiRSMS07,10.1.1.126.7148,6899609,"(44, '-', 6)",96496.17447137833,Match,0.0070226192474365234,0.006062984466552734,0.013372182846069336,0.4,0.85
7,5000,Receiver Cancellation Technique for Nonlinear Power Amplifier Distortion in SDMA–OFDM Systems,journals/tvt/GregorioWLC07,10.1.1.137.5557,7683484,"(55, '-', 18)",96496.17447137833,Match,0.014107942581176758,0.009056329727172852,0.02359914779663086,0.4,0.85
7,5000,On the performance of wide-bandwidth signal acquisition in dense multipath channels,journals/tvt/SuwansantisukWS05,10.1.1.335.5419,3951704,"(52, '-', 22)",96496.17447137833,Match,0.007096767425537109,0.004975557327270508,0.012305498123168945,0.4,0.85
7,5000,Performance analysis of delayed acknowledgment scheme in UWB-based high-rate WPAN,journals/tvt/ChenGYSL06,10.1.1.112.1194,4792335,"(56, '-', 9)",96496.17447137833,Match,0.006343841552734375,0.003984689712524414,0.010545015335083008,0.4,0.85
7,5000,Adaptive cell relay routing protocol for mobile ad hoc networks,journals/tvt/DuW06,10.1.1.78.5289,4484731,"(43, '-', 27)",96496.17447137833,Match,0.010264158248901367,0.005720376968383789,0.016278743743896484,0.4,0.85
7,5000,Wireless Broadcast Using Network Coding,journals/tvt/NguyenTNB09,10.1.1.84.1301,4712987,"(23, '-', 23)",96496.17447137833,Match,0.006461381912231445,0.0036590099334716797,0.010346412658691406,0.4,0.85
7,5000,A Novel Location Relay Selection Scheme for ALLIANCES ∗,journals/tvt/YangPYC08,10.1.1.152.6913,9859474,"(25, '-', 7)",96496.17447137833,Match,0.004107236862182617,0.003793001174926758,0.008107423782348633,0.4,0.85
7,5000,The postprocessing resolution required for accurate RF coverage validation and prediction,journals/tvt/BernardinM00,10.1.1.130.2068,5289314,"(57, '-', 16)",96496.17447137833,Match,0.012044429779052734,0.008867025375366211,0.02134227752685547,0.4,0.85
7,5000, Connection Admission Control for Multi-Service Integrated Cellular/WLAN System,journals/tvt/Stevens-NavarroRW08,10.1.1.143.4116,9306037,"(34, '-', 15)",96496.17447137833,Match,0.008542776107788086,0.006797313690185547,0.015645980834960938,0.4,0.85
7,5000,Feature instability as a criterion for selecting potential style markers,journals/jasis/KoppelAD06,10.1.1.215.6293,4489498,"(49, '-', 12)",96496.17447137833,Match,0.009585142135620117,0.007700443267822266,0.017687320709228516,0.4,0.85
7,5000,An intelligent system for document retrieval in distributed office environments,journals/jasis/MukhopadhyaySHB86,10.1.1.119.5661,217270,"(43, '-', 16)",96496.17447137833,Match,0.007999658584594727,0.005070924758911133,0.013337850570678711,0.4,0.85
7,5000,Interfaces for End-User Information Seeking,journals/jasis/Marchionini92,10.1.1.90.6573,37322,"(20, '-', 9)",96496.17447137833,Match,0.004451274871826172,0.003047943115234375,0.007689237594604492,0.4,0.85
7,5000,Editor's Note,journals/jasis/Meadow79,10.1.1.106.3182,929227,"(3, '-', 3)",96496.17447137833,Match,5.1021575927734375e-05,5.602836608886719e-05,0.00011014938354492188,0.4,0.85
7,5000,In this issue...,journals/jasis/Boyce00d,10.1.1.180.5726,11459127,"(8, '-', 8)",96496.17447137833,Match,0.00042819976806640625,0.0002219676971435547,0.0006668567657470703,0.4,0.85
7,5000,Blind men and elephants: what do citation summaries tell us about a research article,journals/jasis/ElkissSFESR08,10.1.1.139.358,7815513,"(60, '-', 12)",96496.17447137833,Match,0.0074024200439453125,0.005284786224365234,0.012944221496582031,0.4,0.85
7,5000,In this issue...,journals/jasis/Barry05c,10.1.1.180.5726,11459127,"(8, '-', 8)",96496.17447137833,Match,0.0004417896270751953,0.0001468658447265625,0.0006093978881835938,0.4,0.85
7,5000,The Invisible Substrate of Information Science,journals/jasis/Bates99a,10.1.1.21.7898,8399832,"(27, '-', 9)",96496.17447137833,Match,0.005774021148681641,0.004180192947387695,0.010157346725463867,0.4,0.85
7,5000,Are elite journals declining?,journals/jasis/LariviereLG14,10.1.1.360.1873,24048888,"(22, '-', 4)",96496.17447137833,Match,0.0010290145874023438,0.0006260871887207031,0.0016987323760986328,0.4,0.85
7,5000,The clustering power of low frequency words in academic webs,journals/jasis/PriceT05,10.1.1.65.6984,3763494,"(41, '-', 10)",96496.17447137833,Match,0.006991386413574219,0.004225730895996094,0.011465072631835938,0.4,0.85
7,5000,Co-occurrence matrices and their applications in information science: Extending ACA to the web environment,journals/jasis/LeydesdorffV06,10.1.1.77.5130,895236,"(53, '-', 11)",96496.17447137833,Match,0.011396169662475586,0.007189750671386719,0.018994808197021484,0.4,0.85
7,5000,In this issue...,journals/jasis/Boyce03b,10.1.1.180.5726,11459127,"(8, '-', 8)",96496.17447137833,Match,0.0004260540008544922,0.00021910667419433594,0.0006618499755859375,0.4,0.85
7,5000,Cover Image,journals/jasis/X20e,10.1.1.364.8856,24373547,"(5, '-', 5)",96496.17447137833,Match,0.00115966796875,0.0009441375732421875,0.0021626949310302734,0.4,0.85
7,5000,Cover Image,journals/jasis/X20k,10.1.1.364.8856,24373547,"(5, '-', 5)",96496.17447137833,Match,0.001150369644165039,0.0009622573852539062,0.002171754837036133,0.4,0.85
7,5000,In this issue...,journals/jasis/Boyce04h,10.1.1.180.5726,11459127,"(8, '-', 8)",96496.17447137833,Match,0.0004303455352783203,0.0001475811004638672,0.0005941390991210938,0.4,0.85
7,5000,In this issue...,journals/jasis/Boyce01g,10.1.1.180.5726,11459127,"(8, '-', 8)",96496.17447137833,Match,0.00041794776916503906,0.00021648406982421875,0.0006508827209472656,0.4,0.85
7,5000,Cover Image,journals/jasis/X19b,10.1.1.364.8856,24373547,"(5, '-', 5)",96496.17447137833,Match,0.001155853271484375,0.0008647441864013672,0.0020797252655029297,0.4,0.85
7,5000,In this issue...,journals/jasis/Barry07m,10.1.1.180.5726,11459127,"(8, '-', 8)",96496.17447137833,Match,0.0004291534423828125,0.00021886825561523438,0.0006644725799560547,0.4,0.85
